,0
0,21.873799324035645
1,21.43865132331848
2,21.648778676986694
3,21.55393147468567
4,21.465909481048584
5,21.541520833969116
6,21.517308473587036
7,21.494328022003174
8,21.46850085258484
9,21.48760986328125
