,0
0,63.94616985321045
1,60.676087856292725
2,60.761844635009766
3,62.305408000946045
4,61.04460263252258
5,61.15872883796692
6,61.13351631164551
7,61.21766424179077
8,61.56307339668274
9,60.490405321121216
