,0
0,16.71337103843689
1,2.397817611694336
2,2.7386624813079834
3,2.42822527885437
4,2.478203773498535
5,2.4637670516967773
6,2.4235050678253174
7,2.4703948497772217
8,2.420968770980835
9,2.440979480743408
