,0
0,96.02905941009521
1,96.3605260848999
2,96.00409770011902
3,96.83289766311646
4,96.51985263824463
5,95.87483978271484
6,95.814697265625
7,95.3162670135498
8,96.13623785972595
9,96.20734477043152
