,0
0,1692.1166641712189
1,1691.3045129776
2,1691.4193115234375
3,1693.0396251678467
4,1688.1068387031555
5,1693.7182161808014
6,1695.4170224666595
7,1689.6459300518036
8,1694.6575229167938
9,1685.688839673996
