,0
0,60.677130937576294
1,59.758673906326294
2,60.01577615737915
3,62.437037229537964
4,62.33378791809082
5,62.98063540458679
6,62.0184428691864
7,62.3894157409668
8,63.000762939453125
9,62.32128691673279
