,0,1,2,3,4,5,6,7,8,9,10,11
0,1453.9531733989716,1439.6038312911987,1422.978539466858,1443.7826402187347,1453.7651362419128,1425.1510028839111,1432.749272108078,1422.1733224391935,1420.9782750606537,1440.1306629180908,1416.475058555603,1438.4903070926666
1,1448.7496206760406,1437.8675253391266,1419.1550109386444,1445.1632342338562,1452.5978844165802,1430.8250110149384,1431.4074881076813,1424.5197579860687,1426.343225479126,1441.8463597297668,1418.812429189682,1433.216368675232
2,1442.6629550457,1442.6735570430756,1432.969757080078,1442.3326303958893,1459.192787647247,1426.3926060199738,1428.9359526634216,1423.2736330032349,1437.1918046474457,1440.239450931549,1418.759378671646,1437.1710586547852
3,1443.0831108093262,1437.4861752986908,1423.004576921463,1444.3247101306915,1459.2472071647644,1431.0710611343384,1425.7374272346497,1421.9168939590454,1423.1851224899292,1434.7937092781067,1420.462291955948,1433.0816297531128
4,1441.9763476848602,1439.5847663879397,1420.4522922039032,1445.1500053405762,1450.0118086338043,1429.5755631923676,1427.0180559158323,1422.6846668720243,1427.8768434524536,1439.371268749237,1413.403829574585,1433.9434084892273
5,1435.9992883205414,1439.815958738327,1410.2276413440704,1442.6907680034635,1451.7621984481812,1431.3333077430725,1419.6134519577026,1423.112680435181,1417.9953961372375,1438.1028225421906,1412.9537091255188,1432.7318699359894
6,1437.7350630760193,1438.1047151088717,1404.10289645195,1445.7460601329803,1452.1311192512512,1429.3298544883728,1419.5857737064362,1421.4786653518677,1414.693561077118,1438.1809031963348,1409.4695966243744,1433.2499108314514
7,1436.294715166092,1443.23081946373,1406.21856880188,1453.1207931041718,1449.2955930233002,1424.551325082779,1420.7517397403717,1426.6711266040802,1417.6373310089111,1449.591804742813,1411.5370268821716,1425.9940328598022
8,1443.6681780815125,1440.409837961197,1409.5963661670685,1445.581696987152,1467.9819877147677,1427.9927456378937,1425.761396408081,1425.426290988922,1425.0518233776093,1437.7910928726196,1415.6313815116882,1429.915211200714
9,1439.6783993244171,1436.6984651088717,1409.1227896213531,1443.8894383907318,1452.8717586994171,1432.8100984096527,1426.1098792552948,1421.2963440418243,1413.308819770813,1443.190399169922,1428.109010219574,1430.8053534030914
