,0
0,1272.8867337703705
1,1263.916255235672
2,1257.5992405414581
3,1258.6002831459045
4,1309.7925090789795
5,1356.1007404327393
6,1388.889916419983
7,1401.0056726932526
8,1417.2946887016296
9,1388.61417222023
