,0
0,1416.475058555603
1,1418.812429189682
2,1418.7593786716461
3,1420.4622919559479
4,1413.403829574585
5,1412.9537091255188
6,1409.4695966243744
7,1411.5370268821716
8,1415.6313815116882
9,1428.109010219574
