,0
0,4.428789377212524
1,3.7062997817993164
2,3.6775684356689453
3,4.250679016113281
4,3.6697795391082764
5,3.659088373184204
6,3.6881940364837646
7,3.6821422576904297
8,4.267953634262085
9,3.768594980239868
