%GUI Data Logging
%Number of channels = 8
%Sample rate = 250Hz
%Board = MiniKit:2.0.0
Timestamp,ExG Channel 0,ExG Channel 1,ExG Channel 2,ExG Channel 3,ExG Channel 4,ExG Channel 5,ExG Channel 6,ExG Channel 7
1700061766994.0,14821.686744689941,0,0,0,0,0,0,0
1700061766980,14797.604084014893,0,0,0,0,0,0,0
1700061766984.0,14777.491092681885,0,0,0,0,0,0,0
1700061766988.0,14796.810150146484,0,0,0,0,0,0,0
1700061766992.0,14851.856231689453,0,0,0,0,0,0,0
1700061766996.0,14846.034049987793,0,0,0,0,0,0,0
1700061767000.0,14873.292446136475,0,0,0,0,0,0,0
1700061767004.0,14815.864562988281,0,0,0,0,0,0,0
1700061767008.0,14783.577919006348,0,0,0,0,0,0,0
1700061767012.0,14783.577919006348,0,0,0,0,0,0,0
1700061767016.0,14793.369770050049,0,0,0,0,0,0,0
1700061767020.0,14765.052795410156,0,0,0,0,0,0,0
1700061767024.0,14851.062297821045,0,0,0,0,0,0,0
1700061767028.0,14857.943058013916,0,0,0,0,0,0,0
1700061767032.0,14892.346858978271,0,0,0,0,0,0,0
1700061767036.0,14843.916893005371,0,0,0,0,0,0,0
1700061767040.0,14876.73282623291,0,0,0,0,0,0,0
1700061767044.0,14839.94722366333,0,0,0,0,0,0,0
1700061767048.0,14867.470264434814,0,0,0,0,0,0,0
1700061767052.0,14879.114627838135,0,0,0,0,0,0,0
1700061767056.0,14856.884479522705,0,0,0,0,0,0,0
1700061767060.0,14871.439933776855,0,0,0,0,0,0,0
1700061767064.0,14876.73282623291,0,0,0,0,0,0,0
1700061767068.0,14889.171123504639,0,0,0,0,0,0,0
1700061767072.0,14800.25053024292,0,0,0,0,0,0,0
1700061767076.0,14858.736991882324,0,0,0,0,0,0,0
1700061767080.0,14857.678413391113,0,0,0,0,0,0,0
1700061767084.0,14860.32485961914,0,0,0,0,0,0,0
1700061767088.0,14806.337356567383,0,0,0,0,0,0,0
1700061767092.0,14813.482761383057,0,0,0,0,0,0,0
1700061767096.0,14806.337356567383,0,0,0,0,0,0,0
1700061767100.0,14790.987968444824,0,0,0,0,0,0,0
1700061767104.0,14818.775653839111,0,0,0,0,0,0,0
1700061767108.0,14779.078960418701,0,0,0,0,0,0,0
1700061767112.0,14706.566333770752,0,0,0,0,0,0,0
1700061767116.0,14697.833061218262,0,0,0,0,0,0,0
1700061767120.0,14655.225276947021,0,0,0,0,0,0,0
1700061767124.0,14712.388515472412,0,0,0,0,0,0,0
1700061767128.0,14699.420928955078,0,0,0,0,0,0,0
1700061767132.0,14653.1081199646,0,0,0,0,0,0,0
1700061767136.0,14635.376930236816,0,0,0,0,0,0,0
1700061767140.0,14668.722152709961,0,0,0,0,0,0,0
1700061767144.0,14662.106037139893,0,0,0,0,0,0,0
1700061767148.0,14643.316268920898,0,0,0,0,0,0,0
1700061767152.0,14674.015045166016,0,0,0,0,0,0,0
1700061767156.0,14620.027542114258,0,0,0,0,0,0,0
1700061767160.0,14596.738815307617,0,0,0,0,0,0,0
1700061767164.0,14619.762897491455,0,0,0,0,0,0,0
1700061767168.0,14626.643657684326,0,0,0,0,0,0,0
1700061767172.0,14649.138450622559,0,0,0,0,0,0,0
1700061767176.0,14604.6781539917,0,0,0,0,0,0,0
1700061767220,14617.645740509033,0,0,0,0,0,0,0
1700061767224.0,14626.11436843872,0,0,0,0,0,0,0
1700061767228.0,14632.465839385986,0,0,0,0,0,0,0
1700061767232.0,14620.29218673706,0,0,0,0,0,0,0
1700061767236.0,14697.039127349854,0,0,0,0,0,0,0
1700061767240.0,14663.429260253906,0,0,0,0,0,0,0
1700061767244.0,14655.754566192627,0,0,0,0,0,0,0
1700061767248.0,14640.140533447266,0,0,0,0,0,0,0
1700061767252.0,14652.314186096191,0,0,0,0,0,0,0
1700061767256.0,14642.257690429688,0,0,0,0,0,0,0
1700061767260.0,14636.170864105225,0,0,0,0,0,0,0
1700061767264.0,14617.116451263428,0,0,0,0,0,0,0
1700061767268.0,14644.639492034912,0,0,0,0,0,0,0
1700061767272.0,14667.398929595947,0,0,0,0,0,0,0
1700061767276.0,14684.600830078125,0,0,0,0,0,0,0
1700061767280.0,14642.52233505249,0,0,0,0,0,0,0
1700061767284.0,14603.884220123291,0,0,0,0,0,0,0
1700061767288.0,14584.300518035889,0,0,0,0,0,0,0
1700061767292.0,14574.508666992188,0,0,0,0,0,0,0
1700061767296.0,14593.827724456787,0,0,0,0,0,0,0
1700061767300.0,14565.246105194092,0,0,0,0,0,0,0
1700061767304.0,14598.06203842163,0,0,0,0,0,0,0
1700061767308.0,14617.645740509033,0,0,0,0,0,0,0
1700061767312.0,14567.89255142212,0,0,0,0,0,0,0
1700061767316.0,14580.066204071045,0,0,0,0,0,0,0
1700061767320.0,14545.927047729492,0,0,0,0,0,0,0
1700061767324.0,14570.009708404541,0,0,0,0,0,0,0
1700061767328.0,14588.005542755127,0,0,0,0,0,0,0
1700061767332.0,14557.571411132812,0,0,0,0,0,0,0
1700061767336.0,14567.098617553711,0,0,0,0,0,0,0
1700061767340.0,14563.658237457275,0,0,0,0,0,0,0
1700061767344.0,14516.551494598389,0,0,0,0,0,0,0
1700061767348.0,14508.347511291504,0,0,0,0,0,0,0
1700061767352.0,14531.106948852539,0,0,0,0,0,0,0
1700061767356.0,14562.070369720459,0,0,0,0,0,0,0
1700061767360.0,14589.064121246338,0,0,0,0,0,0,0
1700061767364.0,14523.961544036865,0,0,0,0,0,0,0
1700061767368.0,14539.84022140503,0,0,0,0,0,0,0
1700061767372.0,14459.123611450195,0,0,0,0,0,0,0
1700061767376.0,14562.599658966064,0,0,0,0,0,0,0
1700061767380.0,14545.397758483887,0,0,0,0,0,0,0
1700061767384.0,14499.878883361816,0,0,0,0,0,0,0
1700061767388.0,14485.852718353271,0,0,0,0,0,0,0
1700061767392.0,14451.184272766113,0,0,0,0,0,0,0
1700061767396.0,14435.30559539795,0,0,0,0,0,0,0
1700061767400.0,14430.5419921875,0,0,0,0,0,0,0
1700061767404.0,14428.160190582275,0,0,0,0,0,0,0
1700061767408.0,14454.095363616943,0,0,0,0,0,0,0
1700061767412.0,14411.487579345703,0,0,0,0,0,0,0
1700061767416.0,14413.340091705322,0,0,0,0,0,0,0
1700061767401,14429.483413696289,0,0,0,0,0,0,0
1700061767405.0,14435.570240020752,0,0,0,0,0,0,0
1700061767409.0,14375.231266021729,0,0,0,0,0,0,0
1700061767413.0,14434.511661529541,0,0,0,0,0,0,0
1700061767417.0,14418.89762878418,0,0,0,0,0,0,0
1700061767421.0,14461.240768432617,0,0,0,0,0,0,0
1700061767425.0,14436.099529266357,0,0,0,0,0,0,0
1700061767429.0,14454.624652862549,0,0,0,0,0,0,0
1700061767433.0,14328.653812408447,0,0,0,0,0,0,0
1700061767437.0,14450.91962814331,0,0,0,0,0,0,0
1700061767441.0,14390.316009521484,0,0,0,0,0,0,0
1700061767445.0,14431.865215301514,0,0,0,0,0,0,0
1700061767449.0,14471.297264099121,0,0,0,0,0,0,0
1700061767453.0,14427.101612091064,0,0,0,0,0,0,0
1700061767457.0,14408.047199249268,0,0,0,0,0,0,0
1700061767461.0,14400.637149810791,0,0,0,0,0,0,0
1700061767465.0,14420.220851898193,0,0,0,0,0,0,0
1700061767469.0,14426.572322845459,0,0,0,0,0,0,0
1700061767473.0,14360.411167144775,0,0,0,0,0,0,0
1700061767477.0,14342.944622039795,0,0,0,0,0,0,0
1700061767481.0,14353.530406951904,0,0,0,0,0,0,0
1700061767485.0,14316.744804382324,0,0,0,0,0,0,0
1700061767489.0,14332.888126373291,0,0,0,0,0,0,0
1700061767493.0,14321.24376296997,0,0,0,0,0,0,0
1700061767497.0,14313.569068908691,0,0,0,0,0,0,0
1700061767501.0,14311.981201171875,0,0,0,0,0,0,0
1700061767505.0,14363.057613372803,0,0,0,0,0,0,0
1700061767509.0,14389.522075653076,0,0,0,0,0,0,0
1700061767513.0,14433.982372283936,0,0,0,0,0,0,0
1700061767517.0,14512.052536010742,0,0,0,0,0,0,0
1700061767521.0,14456.212520599365,0,0,0,0,0,0,0
1700061767525.0,14429.748058319092,0,0,0,0,0,0,0
1700061767529.0,14422.073364257812,0,0,0,0,0,0,0
1700061767533.0,14448.802471160889,0,0,0,0,0,0,0
1700061767537.0,14396.932125091553,0,0,0,0,0,0,0
1700061767541.0,14416.780471801758,0,0,0,0,0,0,0
1700061767545.0,14411.487579345703,0,0,0,0,0,0,0
1700061767549.0,14346.120357513428,0,0,0,0,0,0,0
1700061767553.0,14372.849464416504,0,0,0,0,0,0,0
1700061767557.0,14370.46766281128,0,0,0,0,0,0,0
1700061767561.0,14368.085861206055,0,0,0,0,0,0,0
1700061767565.0,14340.033531188965,0,0,0,0,0,0,0
1700061767569.0,14359.087944030762,0,0,0,0,0,0,0
1700061767573.0,14369.938373565674,0,0,0,0,0,0,0
1700061767577.0,14344.267845153809,0,0,0,0,0,0,0
1700061767581.0,14321.508407592773,0,0,0,0,0,0,0
1700061767585.0,14359.617233276367,0,0,0,0,0,0,0
1700061767589.0,14302.71863937378,0,0,0,0,0,0,0
1700061767593.0,14346.38500213623,0,0,0,0,0,0,0
1700061767597.0,14281.811714172363,0,0,0,0,0,0,0
1700061767581,14339.50424194336,0,0,0,0,0,0,0
1700061767585.0,14353.795051574707,0,0,0,0,0,0,0
1700061767589.0,14339.768886566162,0,0,0,0,0,0,0
1700061767593.0,14316.215515136719,0,0,0,0,0,0,0
1700061767597.0,14264.345169067383,0,0,0,0,0,0,0
1700061767601.0,14220.414161682129,0,0,0,0,0,0,0
1700061767605.0,14290.544986724854,0,0,0,0,0,0,0
1700061767609.0,14300.072193145752,0,0,0,0,0,0,0
1700061767613.0,14309.864044189453,0,0,0,0,0,0,0
1700061767617.0,14326.536655426025,0,0,0,0,0,0,0
1700061767621.0,14323.360919952393,0,0,0,0,0,0,0
1700061767625.0,14335.534572601318,0,0,0,0,0,0,0
1700061767629.0,14405.136108398438,0,0,0,0,0,0,0
1700061767633.0,14405.665397644043,0,0,0,0,0,0,0
1700061767637.0,14438.21668624878,0,0,0,0,0,0,0
1700061767641.0,14486.911296844482,0,0,0,0,0,0,0
1700061767645.0,14490.880966186523,0,0,0,0,0,0,0
1700061767649.0,14474.472999572754,0,0,0,0,0,0,0
1700061767653.0,14462.299346923828,0,0,0,0,0,0,0
1700061767657.0,14419.95620727539,0,0,0,0,0,0,0
1700061767661.0,14401.4310836792,0,0,0,0,0,0,0
1700061767665.0,14432.923793792725,0,0,0,0,0,0,0
1700061767669.0,14384.493827819824,0,0,0,0,0,0,0
1700061767673.0,14419.162273406982,0,0,0,0,0,0,0
1700061767677.0,14413.869380950928,0,0,0,0,0,0,0
1700061767681.0,14381.847381591797,0,0,0,0,0,0,0
1700061767685.0,14379.730224609375,0,0,0,0,0,0,0
1700061767689.0,14370.732307434082,0,0,0,0,0,0,0
1700061767693.0,14404.606819152832,0,0,0,0,0,0,0
1700061767697.0,14386.875629425049,0,0,0,0,0,0,0
1700061767701.0,14395.079612731934,0,0,0,0,0,0,0
1700061767705.0,14401.4310836792,0,0,0,0,0,0,0
1700061767709.0,14398.255348205566,0,0,0,0,0,0,0
1700061767713.0,14384.229183197021,0,0,0,0,0,0,0
1700061767717.0,14373.908042907715,0,0,0,0,0,0,0
1700061767721.0,14391.639232635498,0,0,0,0,0,0,0
1700061767725.0,14351.413249969482,0,0,0,0,0,0,0
1700061767729.0,14355.11827468872,0,0,0,0,0,0,0
1700061767733.0,14375.231266021729,0,0,0,0,0,0,0
1700061767737.0,14369.673728942871,0,0,0,0,0,0,0
1700061767741.0,14404.606819152832,0,0,0,0,0,0,0
1700061767745.0,14506.759643554688,0,0,0,0,0,0,0
1700061767749.0,14495.37992477417,0,0,0,0,0,0,0
1700061767753.0,14430.806636810303,0,0,0,0,0,0,0
1700061767757.0,14413.340091705322,0,0,0,0,0,0,0
1700061767761.0,14446.94995880127,0,0,0,0,0,0,0
1700061767765.0,14414.927959442139,0,0,0,0,0,0,0
1700061767769.0,14390.051364898682,0,0,0,0,0,0,0
1700061767773.0,14359.352588653564,0,0,0,0,0,0,0
1700061767777.0,14419.426918029785,0,0,0,0,0,0,0
1700061767821,14395.608901977539,0,0,0,0,0,0,0
1700061767825.0,14392.433166503906,0,0,0,0,0,0,0
1700061767829.0,14443.509578704834,0,0,0,0,0,0,0
1700061767833.0,14448.802471160889,0,0,0,0,0,0,0
1700061767837.0,14363.586902618408,0,0,0,0,0,0,0
1700061767841.0,14485.323429107666,0,0,0,0,0,0,0
1700061767845.0,14440.863132476807,0,0,0,0,0,0,0
1700061767849.0,14485.058784484863,0,0,0,0,0,0,0
1700061767853.0,14466.533660888672,0,0,0,0,0,0,0
1700061767857.0,14378.936290740967,0,0,0,0,0,0,0
1700061767861.0,14424.71981048584,0,0,0,0,0,0,0
1700061767865.0,14406.194686889648,0,0,0,0,0,0,0
1700061767869.0,14425.513744354248,0,0,0,0,0,0,0
1700061767873.0,14396.402835845947,0,0,0,0,0,0,0
1700061767877.0,14386.610984802246,0,0,0,0,0,0,0
1700061767881.0,14359.352588653564,0,0,0,0,0,0,0
1700061767885.0,14402.225017547607,0,0,0,0,0,0,0
1700061767889.0,14417.309761047363,0,0,0,0,0,0,0
1700061767893.0,14388.198852539062,0,0,0,0,0,0,0
1700061767897.0,14447.743892669678,0,0,0,0,0,0,0
1700061767901.0,14425.77838897705,0,0,0,0,0,0,0
1700061767905.0,14427.63090133667,0,0,0,0,0,0,0
1700061767909.0,14423.925876617432,0,0,0,0,0,0,0
1700061767913.0,14493.792057037354,0,0,0,0,0,0,0
1700061767917.0,14457.800388336182,0,0,0,0,0,0,0
1700061767921.0,14485.058784484863,0,0,0,0,0,0,0
1700061767925.0,14433.982372283936,0,0,0,0,0,0,0
1700061767929.0,14535.07661819458,0,0,0,0,0,0,0
1700061767933.0,14435.834884643555,0,0,0,0,0,0,0
1700061767937.0,14431.335926055908,0,0,0,0,0,0,0
1700061767941.0,14477.91337966919,0,0,0,0,0,0,0
1700061767945.0,14377.083778381348,0,0,0,0,0,0,0
1700061767949.0,14477.648735046387,0,0,0,0,0,0,0
1700061767953.0,14459.123611450195,0,0,0,0,0,0,0
1700061767957.0,14464.681148529053,0,0,0,0,0,0,0
1700061767961.0,14467.856884002686,0,0,0,0,0,0,0
1700061767965.0,14522.902965545654,0,0,0,0,0,0,0
1700061767969.0,14477.119445800781,0,0,0,0,0,0,0
1700061767973.0,14533.224105834961,0,0,0,0,0,0,0
1700061767977.0,14487.440586090088,0,0,0,0,0,0,0
1700061767981.0,14438.21668624878,0,0,0,0,0,0,0
1700061767985.0,14524.755477905273,0,0,0,0,0,0,0
1700061767989.0,14498.555660247803,0,0,0,0,0,0,0
1700061767993.0,14552.807807922363,0,0,0,0,0,0,0
1700061767997.0,14516.816139221191,0,0,0,0,0,0,0
1700061768001.0,14577.949047088623,0,0,0,0,0,0,0
1700061768005.0,14596.209526062012,0,0,0,0,0,0,0
1700061768009.0,14580.860137939453,0,0,0,0,0,0,0
1700061768013.0,14561.011791229248,0,0,0,0,0,0,0
1700061768017.0,14588.005542755127,0,0,0,0,0,0,0
1700061768001,14563.12894821167,0,0,0,0,0,0,0
1700061768005.0,14633.524417877197,0,0,0,0,0,0,0
1700061768009.0,14566.304683685303,0,0,0,0,0,0,0
1700061768013.0,14568.95112991333,0,0,0,0,0,0,0
1700061768017.0,14608.383178710938,0,0,0,0,0,0,0
1700061768021.0,14558.100700378418,0,0,0,0,0,0,0
1700061768025.0,14591.445922851562,0,0,0,0,0,0,0
1700061768029.0,14476.06086730957,0,0,0,0,0,0,0
1700061768033.0,14537.458419799805,0,0,0,0,0,0,0
1700061768037.0,14549.367427825928,0,0,0,0,0,0,0
1700061768041.0,14558.894634246826,0,0,0,0,0,0,0
1700061768045.0,14555.983543395996,0,0,0,0,0,0,0
1700061768049.0,14543.545246124268,0,0,0,0,0,0,0
1700061768053.0,14559.423923492432,0,0,0,0,0,0,0
1700061768057.0,14591.975212097168,0,0,0,0,0,0,0
1700061768061.0,14595.415592193604,0,0,0,0,0,0,0
1700061768065.0,14609.441757202148,0,0,0,0,0,0,0
