,Unnamed: 0,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,imputed
0,0.0,0.84089184,49.976826,4200.0,1,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
1,0.0,0.8014082,45.919502,4200.0,1,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
2,0.0,0.8286347,31.219826,4200.0,1,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
3,0.0,0.756351,29.563738,4200.0,1,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
4,0.0,0.8293306,50.884,4200.0,2,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
5,0.0,0.8132898,47.224266,4200.0,2,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
6,0.0,0.8288796,31.808126,4200.0,2,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
7,0.0,0.776549,28.175425,4200.0,2,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
8,0.0,0.8886123,41.980583,4200.0,3,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
9,0.0,0.8630163,48.097683,4200.0,3,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
10,0.0,0.883,31.439943,4200.0,3,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
11,0.0,0.82312655,29.035809,4200.0,3,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
12,0.0,0.79616326,43.1235,4200.0,4,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
13,0.0,0.75846124,46.314472,4200.0,4,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
14,0.0,0.8078123,27.757835,4200.0,4,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
15,0.0,0.7704,28.004864,4200.0,4,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
16,0.0,0.85887754,45.331154,4200.0,5,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
17,0.0,0.8457571,47.5705,4200.0,5,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
18,0.0,0.8637918,33.089607,4200.0,5,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
19,0.0,0.8057714,25.180527,4200.0,5,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
20,0.0,0.8714347,45.19516,4200.0,6,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
21,0.0,0.8601429,45.966457,4200.0,6,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
22,0.0,0.86951226,30.42003,4200.0,6,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
23,0.0,0.8338674,19.639832,4200.0,6,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
24,0.0,0.8630143,54.548035,4200.0,7,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
25,0.0,0.84667957,49.61649,4200.0,7,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
26,0.0,0.8605286,36.17066,4200.0,7,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
27,0.0,0.8167286,27.820335,4200.0,7,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
28,0.0,0.9312918,60.80777,4200.0,8,0,8,1,BNCI2014-008,Keras_EEGITNet,P300,WithinSession,False
29,0.0,0.9197286,47.704803,4200.0,8,0,8,1,BNCI2014-008,Keras_EEGNeX,P300,WithinSession,False
30,0.0,0.930751,30.498703,4200.0,8,0,8,1,BNCI2014-008,Keras_EEGNet_8_2,P300,WithinSession,False
31,0.0,0.9031194,30.457514,4200.0,8,0,8,1,BNCI2014-008,Keras_ShallowConvNet,P300,WithinSession,False
32,0.0,0.9283553,13.598551,576.0,1,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
33,0.0,0.9141996,14.3653965,576.0,1,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
34,0.0,0.9252522,14.369873,576.0,1,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
35,0.0,0.8546985,14.1817255,576.0,1,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
36,1.0,0.92836624,12.428582,576.0,1,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
37,1.0,0.91186404,13.770462,576.0,1,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
38,1.0,0.9303947,12.076524,576.0,1,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
39,1.0,0.8566338,12.2212,576.0,1,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
40,2.0,0.9427522,19.451813,576.0,1,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
41,2.0,0.9054057,15.414954,576.0,1,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
42,2.0,0.91723686,12.898993,576.0,1,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
43,2.0,0.8132456,9.660673,576.0,1,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
44,0.0,0.9431579,13.143909,576.0,2,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
45,0.0,0.92477524,14.420474,576.0,2,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
46,0.0,0.9326425,13.252571,576.0,2,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
47,0.0,0.89844847,12.845665,576.0,2,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
48,1.0,0.9492489,16.472242,576.0,2,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
49,1.0,0.93958336,13.288397,576.0,2,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
50,1.0,0.9344792,10.550143,576.0,2,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
51,1.0,0.9023794,9.937529,576.0,2,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
52,2.0,0.9554496,14.599161,576.0,2,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
53,2.0,0.945159,15.313821,576.0,2,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
54,2.0,0.93128836,11.289182,576.0,2,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
55,2.0,0.85767543,13.244328,576.0,2,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
56,0.0,0.74371165,13.291005,576.0,3,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
57,0.0,0.7339693,13.835916,576.0,3,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
58,0.0,0.7780099,10.912018,576.0,3,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
59,0.0,0.62011516,10.947036,576.0,3,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
60,1.0,0.93945724,13.369178,576.0,3,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
61,1.0,0.9425384,16.08184,576.0,3,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
62,1.0,0.9497094,10.747438,576.0,3,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
63,1.0,0.9279331,7.8135567,576.0,3,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
64,2.0,0.96180373,16.443064,576.0,3,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
65,2.0,0.94745064,13.812851,576.0,3,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
66,2.0,0.9598136,13.680767,576.0,3,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
67,2.0,0.9382401,10.395079,576.0,3,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
68,0.0,0.9180373,13.993466,576.0,4,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
69,0.0,0.91672146,14.973575,576.0,4,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
70,0.0,0.8891831,9.510634,576.0,4,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
71,0.0,0.82916665,8.034618,576.0,4,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
72,1.0,0.92492324,14.531878,576.0,4,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
73,1.0,0.9202467,13.588576,576.0,4,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
74,1.0,0.9129605,12.003089,576.0,4,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
75,1.0,0.8355866,9.567285,576.0,4,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
76,2.0,0.8971656,12.395648,576.0,4,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
77,2.0,0.898114,14.958497,576.0,4,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
78,2.0,0.8822259,11.588844,576.0,4,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
79,2.0,0.7623191,12.353395,576.0,4,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
80,0.0,0.96242875,23.001133,576.0,5,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
81,0.0,0.9119024,17.618547,576.0,5,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
82,0.0,0.94163924,12.166139,576.0,5,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
83,0.0,0.9246272,10.88997,576.0,5,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
84,1.0,0.9233224,11.975088,576.0,5,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
85,1.0,0.92354167,13.833881,576.0,5,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
86,1.0,0.91595393,9.682521,576.0,5,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
87,1.0,0.8816173,7.728962,576.0,5,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
88,2.0,0.91675985,16.4034,576.0,5,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
89,2.0,0.88632125,13.970761,576.0,5,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
90,2.0,0.9081469,12.431624,576.0,5,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
91,2.0,0.8233498,9.545046,576.0,5,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
92,0.0,0.8416338,11.915185,576.0,6,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
93,0.0,0.8236623,13.809456,576.0,6,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
94,0.0,0.8412829,9.951251,576.0,6,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
95,0.0,0.73917216,14.358666,576.0,6,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
96,1.0,0.85654604,13.738811,576.0,6,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
97,1.0,0.85376096,14.975532,576.0,6,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
98,1.0,0.8428454,11.980117,576.0,6,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
99,1.0,0.72397476,7.6586056,576.0,6,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
100,2.0,0.8922204,18.704391,576.0,6,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
101,2.0,0.8682895,14.30263,576.0,6,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
102,2.0,0.87997806,13.951384,576.0,6,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
103,2.0,0.8031798,14.286135,576.0,6,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
104,0.0,0.93853617,12.954291,576.0,7,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
105,0.0,0.9032237,14.299805,576.0,7,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
106,0.0,0.93536735,10.990975,576.0,7,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
107,0.0,0.86907893,11.4178505,576.0,7,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
108,1.0,0.9327577,13.159731,576.0,7,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
109,1.0,0.9129057,13.582071,576.0,7,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
110,1.0,0.9430373,11.554232,576.0,7,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
111,1.0,0.8810636,10.760144,576.0,7,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
112,2.0,0.87269187,12.161459,576.0,7,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
113,2.0,0.8138651,14.05879,576.0,7,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
114,2.0,0.860773,11.621,576.0,7,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
115,2.0,0.8317763,9.647363,576.0,7,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
116,0.0,0.93368423,15.499635,576.0,8,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
117,0.0,0.9163377,16.060944,576.0,8,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
118,0.0,0.92610747,13.243178,576.0,8,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
119,0.0,0.8600658,13.813658,576.0,8,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
120,1.0,0.89145285,12.813199,576.0,8,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
121,1.0,0.8571491,14.067847,576.0,8,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
122,1.0,0.87012607,8.859036,576.0,8,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
123,1.0,0.77764803,7.115201,576.0,8,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
124,2.0,0.8470011,12.003188,576.0,8,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
125,2.0,0.84070176,13.404033,576.0,8,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
126,2.0,0.8398794,10.101736,576.0,8,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
127,2.0,0.76625,12.399124,576.0,8,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
128,0.0,0.9794353,14.722978,576.0,9,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
129,0.0,0.9752851,18.100336,576.0,9,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
130,0.0,0.973591,14.469374,576.0,9,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
131,0.0,0.9381579,12.004035,576.0,9,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
132,1.0,0.97157896,14.778466,576.0,9,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
133,1.0,0.96364033,13.889308,576.0,9,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
134,1.0,0.94517,10.875772,576.0,9,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
135,1.0,0.93656796,10.132165,576.0,9,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
136,2.0,0.95571274,14.533559,576.0,9,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
137,2.0,0.94378287,14.839651,576.0,9,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
138,2.0,0.95010966,10.67181,576.0,9,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
139,2.0,0.875943,7.263931,576.0,9,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
140,0.0,0.9806085,13.941714,576.0,10,0,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
141,0.0,0.97486293,15.843656,576.0,10,0,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
142,0.0,0.96133775,9.6839075,576.0,10,0,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
143,0.0,0.9484375,8.33141,576.0,10,0,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
144,1.0,0.96450657,14.09404,576.0,10,1,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
145,1.0,0.9416283,14.006792,576.0,10,1,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
146,1.0,0.96694624,13.075306,576.0,10,1,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
147,1.0,0.9255428,9.563649,576.0,10,1,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
148,2.0,0.9684375,20.497375,576.0,10,2,16,3,BNCI2014-009,Keras_EEGITNet,P300,WithinSession,False
149,2.0,0.9629715,17.243866,576.0,10,2,16,3,BNCI2014-009,Keras_EEGNeX,P300,WithinSession,False
150,2.0,0.96507126,14.568746,576.0,10,2,16,3,BNCI2014-009,Keras_EEGNet_8_2,P300,WithinSession,False
151,2.0,0.9342325,11.166542,576.0,10,2,16,3,BNCI2014-009,Keras_ShallowConvNet,P300,WithinSession,False
152,0.0,0.777581,42.235394,5400.0,1,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
153,0.0,0.72699046,50.343254,5400.0,1,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
154,0.0,0.7546921,30.007761,5400.0,1,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
155,0.0,0.576273,22.438442,5400.0,1,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
156,0.0,0.91658413,63.604336,5400.0,2,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
157,0.0,0.86403173,52.200638,5400.0,2,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
158,0.0,0.9045524,41.738556,5400.0,2,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
159,0.0,0.82089525,42.52202,5400.0,2,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
160,0.0,0.7470889,26.318516,1800.0,3,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
161,0.0,0.6949667,20.345684,1800.0,3,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
162,0.0,0.7517222,13.273148,1800.0,3,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
163,0.0,0.69207776,31.001871,1800.0,3,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
164,0.0,0.78723335,23.672667,1800.0,4,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
165,0.0,0.7223667,20.478233,1800.0,4,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
166,0.0,0.78724444,16.479483,1800.0,4,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
167,0.0,0.7310889,39.72485,1800.0,4,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
168,0.0,0.7862,23.08316,1800.0,5,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
169,0.0,0.7696889,20.230112,1800.0,5,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
170,0.0,0.7726111,17.647694,1800.0,5,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
171,0.0,0.6089444,17.339891,1800.0,5,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
172,0.0,0.6951,39.55774,1800.0,6,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
173,0.0,0.6502778,20.023085,1800.0,6,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
174,0.0,0.67642224,16.658655,1800.0,6,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
175,0.0,0.49136665,8.629352,1800.0,6,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
176,0.0,0.82023335,20.348835,1800.0,7,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
177,0.0,0.7751778,21.842594,1800.0,7,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
178,0.0,0.8175,17.13346,1800.0,7,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
179,0.0,0.57224447,22.993446,1800.0,7,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
180,0.0,0.9127667,27.82466,1800.0,8,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
181,0.0,0.8776889,23.435871,1800.0,8,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
182,0.0,0.9039222,21.951132,1800.0,8,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
183,0.0,0.6576667,18.951143,1800.0,8,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
184,0.0,0.87803334,27.981894,1800.0,9,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
185,0.0,0.8506889,22.26616,1800.0,9,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
186,0.0,0.8728333,22.24092,1800.0,9,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
187,0.0,0.6467889,21.321836,1800.0,9,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
188,0.0,0.8661444,22.11099,1800.0,10,0,8,1,BNCI2015-003,Keras_EEGITNet,P300,WithinSession,False
189,0.0,0.84166664,20.912674,1800.0,10,0,8,1,BNCI2015-003,Keras_EEGNeX,P300,WithinSession,False
190,0.0,0.86906666,15.47441,1800.0,10,0,8,1,BNCI2015-003,Keras_EEGNet_8_2,P300,WithinSession,False
191,0.0,0.62245554,16.265833,1800.0,10,0,8,1,BNCI2015-003,Keras_ShallowConvNet,P300,WithinSession,False
192,0.0,0.9296971,17.932453,768.0,1,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
193,0.0,0.89340866,18.499817,768.0,1,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
194,0.0,0.88855046,16.512306,768.0,1,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
195,0.0,0.7323846,9.370234,768.0,1,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
196,0.0,0.92862797,16.996058,764.0,2,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
197,0.0,0.90535665,21.832062,764.0,2,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
198,0.0,0.91186446,16.432152,764.0,2,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
199,0.0,0.76183206,11.9212055,764.0,2,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
200,0.0,0.93277645,18.90885,768.0,3,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
201,0.0,0.908774,22.186785,768.0,3,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
202,0.0,0.9117957,16.468767,768.0,3,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
203,0.0,0.842613,18.772749,768.0,3,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
204,0.0,0.97419745,20.986967,765.0,4,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
205,0.0,0.97142303,20.133537,765.0,4,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
206,0.0,0.9843975,15.837537,765.0,4,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
207,0.0,0.96443707,19.275932,765.0,4,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
208,0.0,0.91704065,18.48961,764.0,5,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
209,0.0,0.91645217,79.763855,764.0,5,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
210,0.0,0.84257364,12.01144,764.0,5,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
211,0.0,0.71464074,8.292781,764.0,5,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
212,0.0,0.90296584,20.631134,765.0,6,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
213,0.0,0.8952873,77.219604,765.0,6,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
214,0.0,0.88172984,14.620317,765.0,6,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
215,0.0,0.83555686,16.027853,765.0,6,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
216,0.0,0.87218267,39.603935,768.0,7,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
217,0.0,0.8608606,88.77266,768.0,7,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
218,0.0,0.8472813,16.26894,768.0,7,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
219,0.0,0.68221873,10.195464,768.0,7,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
220,0.0,0.90296584,20.215057,765.0,8,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
221,0.0,0.8952873,85.92121,765.0,8,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
222,0.0,0.88172984,14.693215,765.0,8,0,16,1,BrainInvaders2012,Keras_EEGNet_8_2,P300,WithinSession,False
223,0.0,0.83555686,17.07021,765.0,8,0,16,1,BrainInvaders2012,Keras_ShallowConvNet,P300,WithinSession,False
224,0.0,0.9269994,14.40522,761.0,9,0,16,1,BrainInvaders2012,Keras_EEGITNet,P300,WithinSession,False
225,0.0,0.92249304,19.295336,761.0,9,0,16,1,BrainInvaders2012,Keras_EEGNeX,P300,WithinSession,False
