,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
1550,0.5065,0.86138433,200.0,0.00052159134,17,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1551,0.43,0.30505103,200.0,9.5593474e-05,17,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1552,0.5325,2.8043458,200.0,0.000801971,17,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1553,0.459,4.7806787,200.0,0.0023908275,17,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1554,0.4845,0.49250132,200.0,0.00012101355,17,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1555,0.5015,1.6820773,200.0,0.00028614674,17,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1556,0.663,0.50573385,200.0,0.00013350425,18,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1557,0.656,7.5425887,200.0,0.0061185565,18,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1558,0.633,7.8386188,200.0,0.0066962754,18,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1559,0.6835,29.18329,200.0,0.014957883,18,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1560,0.6625,4.0237875,200.0,0.00186537,18,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1561,0.621,8.410811,200.0,0.0027030327,18,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1562,0.6625,1.111702,200.0,0.00022479032,18,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1563,0.637,4.749138,200.0,0.00097233214,18,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1564,0.583,18.258991,200.0,0.006172054,18,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1565,0.6745,0.29125243,200.0,9.028192e-05,18,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1566,0.5905,0.2772128,200.0,7.797123e-05,18,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1567,0.6675,12.128018,200.0,0.0035076838,19,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1568,0.7845,12.953169,200.0,0.008700087,19,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1569,0.741,15.120804,200.0,0.008627065,19,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1570,0.6515,19.78326,200.0,0.011031036,19,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1571,0.757,2.6297004,200.0,0.0016187213,19,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1572,0.626,5.5070662,200.0,0.0034203136,19,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1573,0.664,9.005946,200.0,0.0016182278,19,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1574,0.7745,0.8839165,200.0,0.00046812595,19,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1575,0.584,5.771632,200.0,0.0021365862,19,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1576,0.657,10.443392,200.0,0.0019177952,19,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1577,0.567,0.27621847,200.0,0.00015125539,19,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1578,0.5935,2.7472808,200.0,0.0005088464,2,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1579,0.6005,9.486143,200.0,0.0076141334,2,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1580,0.6305,11.068666,200.0,0.008042281,2,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1581,0.5595,64.070076,200.0,0.023676123,2,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1582,0.574,2.1159194,200.0,0.0016570132,2,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1583,0.484,0.86888736,200.0,0.0005270138,2,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1584,0.584,0.3062068,200.0,9.869254e-05,2,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1585,0.5925,39.191334,200.0,0.006200764,2,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1586,0.441,26.70307,200.0,0.0074019833,2,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1587,0.5115,8.928265,200.0,0.0042851754,2,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1588,0.5215,6.083395,200.0,0.0008661931,2,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1589,0.8205,0.7033581,200.0,0.0001800706,20,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1590,0.8025,11.048669,200.0,0.007121688,20,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1591,0.803,19.643408,200.0,0.008514121,20,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1592,0.815,13.878189,200.0,0.008916473,20,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1593,0.794,13.466915,200.0,0.0055096135,20,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1594,0.717,8.901525,200.0,0.0018242429,20,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1595,0.818,0.50113463,200.0,0.00013025283,20,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1596,0.7995,4.357929,200.0,0.0010608233,20,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1597,0.745,8.374282,200.0,0.0026978806,20,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1598,0.8145,0.689308,200.0,0.00016790297,20,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1599,0.666,0.2718669,200.0,0.0001770912,20,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1600,0.7795,8.644322,200.0,0.0015577335,21,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1601,0.7785,11.822149,200.0,0.0069851144,21,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1602,0.801,10.10441,200.0,0.0065641874,21,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1603,0.7675,14.009232,200.0,0.011959052,21,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1604,0.773,1.9822478,200.0,0.0015003633,21,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1605,0.702,0.8753797,200.0,0.0005792787,21,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1606,0.785,6.7541094,200.0,0.001959434,21,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1607,0.7745,9.072764,200.0,0.0044084555,21,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1608,0.656,14.77342,200.0,0.0031699166,21,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1609,0.79,6.342754,200.0,0.0011165628,21,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1610,0.672,0.26945958,200.0,8.02681e-05,21,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1611,0.6465,0.30890092,200.0,0.00010149217,22,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1612,0.618,18.665426,200.0,0.012350236,22,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1613,0.6435,13.875978,200.0,0.009635222,22,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1614,0.636,13.398979,200.0,0.010546608,22,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1615,0.604,2.0081754,200.0,0.0015146267,22,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1616,0.615,1.4589189,200.0,0.0011783395,22,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1617,0.6465,2.304541,200.0,0.00042862783,22,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1618,0.6155,11.267029,200.0,0.0024634623,22,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1619,0.499,3.75604,200.0,0.0010011721,22,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1620,0.6375,0.2923042,200.0,0.00019737669,22,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1621,0.5925,0.8770702,200.0,0.00018013813,22,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1622,0.8665,0.5007763,200.0,0.00013848268,23,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1623,0.836,15.501578,200.0,0.0071122968,23,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1624,0.8965,8.053277,200.0,0.0058155763,23,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1625,0.8745,16.53598,200.0,0.012593748,23,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1626,0.8545,1.953763,200.0,0.0015237245,23,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1627,0.725,5.7898746,200.0,0.0031243588,23,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1628,0.872,0.30437073,200.0,0.000107814296,23,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1629,0.849,0.7824217,200.0,0.00051060424,23,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1630,0.7285,0.76699376,200.0,0.00049820734,23,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1631,0.878,25.159399,200.0,0.009041316,23,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1632,0.7355,1.6724783,200.0,0.00029309094,23,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1633,0.698,9.352097,200.0,0.004973734,24,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1634,0.7015,17.04382,200.0,0.015417679,24,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1635,0.739,14.684109,200.0,0.01616923,24,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1636,0.6485,17.961916,200.0,0.014759809,24,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1637,0.677,2.1411529,200.0,0.0020245067,24,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1638,0.6725,1.6547402,200.0,0.0011355458,24,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1639,0.6865,6.2418246,200.0,0.0032075553,24,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1640,0.713,1.6486884,200.0,0.0012314875,24,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1641,0.5995,13.708544,200.0,0.0073506148,24,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1642,0.6765,0.29209176,200.0,0.00018467737,24,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1643,0.623,1.678834,200.0,0.00087862177,24,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1644,0.7005,0.30356106,200.0,9.603241e-05,25,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1645,0.7155,11.366463,200.0,0.006094425,25,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1646,0.75,11.297085,200.0,0.0062871706,25,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1647,0.7065,20.76243,200.0,0.0133770155,25,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1648,0.701,1.9295967,200.0,0.0013998688,25,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1649,0.573,0.9328022,200.0,0.0007021406,25,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1650,0.702,10.56102,200.0,0.0027676702,25,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1651,0.723,8.258056,200.0,0.0015533443,25,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1652,0.5505,11.412151,200.0,0.00169645,25,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1653,0.6395,0.6939894,200.0,0.00014971729,25,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1654,0.5935,0.27294412,200.0,7.465973e-05,25,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1655,0.6165,0.2983431,200.0,0.000119455595,26,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1656,0.863,9.858616,200.0,0.005458054,26,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1657,0.8645,8.848322,200.0,0.006449901,26,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1658,0.643,13.526986,200.0,0.010659477,26,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1659,0.7595,15.443788,200.0,0.003247131,26,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1660,0.7345,0.86153686,200.0,0.00076562417,26,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1661,0.6245,1.8973031,200.0,0.0010467698,26,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1662,0.8555,0.6918392,200.0,0.0005636319,26,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1663,0.6545,23.177969,200.0,0.0058328225,26,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1664,0.7435,0.2973691,200.0,8.826534e-05,26,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1665,0.6955,0.31504402,200.0,8.278355e-05,26,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1666,0.6245,9.933843,200.0,0.0017386418,27,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1667,0.632,7.6183834,200.0,0.003461438,27,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1668,0.6645,11.743086,200.0,0.010199353,27,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1669,0.6525,13.866099,200.0,0.009370999,27,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1670,0.6315,3.851792,200.0,0.0022577483,27,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1671,0.5775,0.8697173,200.0,0.00051097333,27,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1672,0.614,0.2999405,200.0,9.171309e-05,27,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1673,0.6275,0.8125049,200.0,0.0004913052,27,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1674,0.5085,19.661446,200.0,0.0034034506,27,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1675,0.6875,1.0882719,200.0,0.00022456715,27,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1676,0.632,1.4793371,200.0,0.00049092417,27,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1677,0.562,0.9040127,200.0,0.00018356231,28,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1678,0.6705,26.017698,200.0,0.010249136,28,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1679,0.7335,24.340574,200.0,0.011581136,28,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1680,0.649,15.26944,200.0,0.01287607,28,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1681,0.603,14.092351,200.0,0.005032992,28,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1682,0.5655,1.4611156,200.0,0.00061509496,28,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1683,0.5585,1.1107099,200.0,0.00024451737,28,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1684,0.673,23.428335,200.0,0.0095783295,28,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1685,0.6325,3.7487435,200.0,0.000979816,28,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1686,0.7015,0.5190408,200.0,0.00032032095,28,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1687,0.574,4.492933,200.0,0.0014561837,28,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1688,0.475,0.54697526,200.0,0.0003404255,29,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1689,0.457,8.906584,200.0,0.006464765,29,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1690,0.478,18.255642,200.0,0.009293056,29,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1691,0.485,13.21062,200.0,0.010062556,29,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1692,0.5485,2.2197115,200.0,0.0020971578,29,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1693,0.5175,1.3017522,200.0,0.00061488856,29,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1694,0.4725,1.4956237,200.0,0.00028968207,29,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1695,0.4965,0.8207312,200.0,0.00051917566,29,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1696,0.4165,3.8465078,200.0,0.0013561789,29,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1697,0.533,0.28499824,200.0,0.00014475039,29,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1698,0.5505,9.156762,200.0,0.001452402,29,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1699,0.901,0.32808143,200.0,0.000105448584,3,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1700,0.9265,8.309589,200.0,0.0076555065,3,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1701,0.963,14.228661,200.0,0.0072953687,3,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1702,0.8875,42.23734,200.0,0.020653991,3,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1703,0.902,2.013415,200.0,0.0014225795,3,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1704,0.7925,5.8804,200.0,0.0015797415,3,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1705,0.904,1.90222,200.0,0.0003770387,3,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1706,0.925,1.0808783,200.0,0.0006766221,3,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1707,0.8965,5.5662622,200.0,0.0011618183,3,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1708,0.9025,0.2898031,200.0,9.0720016e-05,3,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1709,0.7885,2.8766596,200.0,0.00045309987,3,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1710,0.644,1.1053603,200.0,0.00021702574,30,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1711,0.7055,7.6274557,200.0,0.006708874,30,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1712,0.7225,21.020395,200.0,0.007932696,30,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1713,0.639,13.350327,200.0,0.010943177,30,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1714,0.688,9.425255,200.0,0.0026907695,30,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1715,0.5495,4.324307,200.0,0.0025623962,30,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1716,0.6405,4.7065353,200.0,0.0009836837,30,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1717,0.7145,5.0772276,200.0,0.0023145517,30,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1718,0.5985,4.167317,200.0,0.0025659392,30,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1719,0.6455,0.70293075,200.0,0.00014609688,30,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1720,0.5305,6.298117,200.0,0.0017957087,30,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1721,0.8225,4.41419,200.0,0.002760027,31,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1722,0.664,23.266666,200.0,0.019856373,31,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1723,0.77,16.428173,200.0,0.015268109,31,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1724,0.8335,21.766481,200.0,0.018593907,31,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1725,0.6315,3.9470403,200.0,0.0034791725,31,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1726,0.7655,0.83681995,200.0,0.0008002224,31,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1727,0.822,1.1000736,200.0,0.00071036135,31,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1728,0.681,4.251976,200.0,0.0029224702,31,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1729,0.532,7.1699095,200.0,0.0047849813,31,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1730,0.7925,8.177643,200.0,0.005073938,31,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1731,0.75,9.289818,200.0,0.0057556923,31,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1732,0.614,0.29814106,200.0,0.00020988197,32,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1733,0.726,7.509188,200.0,0.0060570086,32,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1734,0.7305,18.798647,200.0,0.009118961,32,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1735,0.6195,13.522527,200.0,0.009307367,32,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1736,0.7135,4.0139346,200.0,0.0027362972,32,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1737,0.5705,1.0588653,200.0,0.00093244476,32,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1738,0.618,3.7119014,200.0,0.0011125023,32,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1739,0.72,3.54966,200.0,0.0009789288,32,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1740,0.504,0.7063602,200.0,0.00048753974,32,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1741,0.606,11.224048,200.0,0.003849083,32,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1742,0.559,19.754028,200.0,0.008129628,32,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1743,0.6025,14.439413,200.0,0.0033672508,33,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1744,0.676,16.708473,200.0,0.0122057395,33,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
1745,0.6515,12.647676,200.0,0.008545703,33,session_0,64,1,Cho2017,TS + EL,LeftRightImagery,WithinSession,Riemannian
1746,0.6625,13.507797,200.0,0.0105273025,33,session_0,64,1,Cho2017,CSP + SVM,LeftRightImagery,WithinSession,Raw
1747,0.6435,5.7804723,200.0,0.0033743533,33,session_0,64,1,Cho2017,FgMDM,LeftRightImagery,WithinSession,Riemannian
1748,0.606,13.936229,200.0,0.0026081733,33,session_0,64,1,Cho2017,LogVar + SVM,LeftRightImagery,WithinSession,Raw
1749,0.608,1.1032208,200.0,0.0006286689,33,session_0,64,1,Cho2017,DLCSPauto + shLDA,LeftRightImagery,WithinSession,Raw
1750,0.6685,9.234768,200.0,0.0015174748,33,session_0,64,1,Cho2017,TS + LR,LeftRightImagery,WithinSession,Riemannian
1751,0.614,3.393762,200.0,0.00085615925,33,session_0,64,1,Cho2017,MDM,LeftRightImagery,WithinSession,Riemannian
1752,0.594,3.1076405,200.0,0.00068554416,33,session_0,64,1,Cho2017,TRCSP + LDA,LeftRightImagery,WithinSession,Raw
1753,0.5235,0.4748632,200.0,0.000111778194,33,session_0,64,1,Cho2017,LogVar + LDA,LeftRightImagery,WithinSession,Raw
1754,0.496,3.5448177,200.0,0.0006231775,34,session_0,64,1,Cho2017,CSP + LDA,LeftRightImagery,WithinSession,Raw
1755,0.5495,7.996897,200.0,0.006736407,34,session_0,64,1,Cho2017,TS + SVM,LeftRightImagery,WithinSession,Riemannian
