,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,108.62750458717346,111.3074939250946,123.41431093215942,118.00262236595154,119.30191683769226,122.43184852600098,166.40373873710632,166.04767155647278,166.23537635803223,167.04466915130615,165.0891501903534,169.39561438560486,132.77635073661804,119.0229561328888,119.58063101768494,122.2869462966919,121.22385740280151,119.04914450645448,117.89584422111513,148.90431141853333,145.83897733688354,109.4190912246704,135.92797255516052,136.3704595565796
1,109.5171115398407,107.23462963104248,122.54696273803712,120.65815663337708,120.43191027641296,121.88624238967896,166.1309471130371,164.11290097236633,164.4408860206604,168.39757466316223,164.35437631607056,165.5644333362579,134.7284803390503,119.77277207374571,118.2451832294464,120.51431035995483,120.01028037071228,119.8898184299469,117.24730920791626,149.52450037002563,145.11801648139954,110.00338006019592,136.34720063209534,138.64000868797302
2,107.67778372764587,107.19069933891296,123.1690435409546,118.7063443660736,120.02909636497498,121.12339496612547,166.64497876167297,164.01945424079895,164.35792803764343,167.5211262702942,164.4703118801117,165.59896969795227,132.88370156288147,119.53049397468568,119.15589237213136,120.69660758972168,120.9535002708435,119.379620552063,117.74827766418456,148.3070113658905,144.79946780204773,109.37634825706482,137.67083477973938,138.30290746688843
3,107.45285868644714,111.9592056274414,111.7261426448822,114.44717979431152,110.58606553077698,111.7944164276123,166.18394660949707,163.6927695274353,164.46651673316956,166.73844027519226,164.7347695827484,165.57061982154846,133.93079042434692,136.47246146202087,120.82687163352966,117.57027196884157,121.357430934906,117.8688383102417,106.50900483131409,147.9297420978546,144.7327058315277,108.76883506774902,134.6124656200409,143.3016619682312
4,106.86025524139404,115.76451683044434,117.4272940158844,118.36896061897278,116.06448173522948,118.0410885810852,166.11428499221802,163.90571403503418,164.12868070602417,166.24781489372253,164.480938911438,165.30119967460632,133.26884031295776,119.19066762924194,118.87535429000854,121.47053408622742,119.71093392372131,119.4541802406311,105.94542264938354,147.58584070205688,144.57597041130066,109.81147074699402,136.9984369277954,144.946368932724
5,107.24307537078856,123.6735155582428,121.01760816574097,123.60339307785034,118.93382620811462,122.64756917953493,166.00144910812378,163.07392859458923,164.12578654289246,165.84090781211853,164.91675519943237,165.28128814697266,134.31517243385315,119.83420729637146,118.81567192077635,120.64829421043396,121.94582438468932,117.78742289543152,105.69256043434144,146.09590578079224,144.80003452301025,109.96442008018494,135.58564639091492,144.5703022480011
6,112.86540865898132,123.2572853565216,119.88970446586607,119.00965476036072,121.9986457824707,121.55391001701356,166.28814673423767,163.33240818977356,163.84386467933655,166.44600248336792,164.3217794895172,165.6501977443695,132.9257266521454,119.1265516281128,119.10763216018675,118.9697811603546,119.95150423049928,121.01811575889587,105.9279580116272,146.916038274765,142.09578132629397,108.95928168296814,136.17065525054932,145.2351272106171
7,110.58993244171144,123.01353478431702,120.35355281829834,122.50545692443848,120.38407397270204,121.23385405540466,166.19660305976868,163.62641096115112,164.4348864555359,166.40114307403564,164.1507420539856,165.15567421913147,132.16757535934448,119.59767699241638,119.62662386894226,121.30702424049376,120.75964283943176,123.15303921699524,106.41475892066956,146.47175312042236,141.63393592834473,109.53143358230592,134.66443181037903,144.712482213974
8,110.72746753692628,138.31246161460876,120.98583388328552,118.16516947746275,120.92796397209167,122.46050262451172,166.49212074279785,163.51692986488342,164.85197019577026,166.37538194656372,164.61996603012085,166.02276396751404,134.46808505058289,118.96325874328612,120.58320760726927,120.22754049301147,119.10979843139648,121.04714918136597,106.23853993415833,145.62042498588562,141.21058773994446,109.23539280891418,135.28623032569885,145.1237998008728
9,110.94819831848145,121.51504373550416,120.11060881614684,120.20469808578493,120.0933907032013,119.34144830703735,166.09911513328552,163.73368334770203,164.58876991271973,166.7618691921234,164.15895342826843,165.86639285087583,132.66765594482422,119.98610377311708,119.27535676956175,124.50056028366087,121.0321009159088,121.21687602996826,106.28169083595276,147.56432557106018,141.6339704990387,109.22729086875916,135.11175847053528,144.70017671585083
