,0
0,166.67444610595703
1,166.52092599868774
2,166.76844930648804
3,166.16663312911987
4,166.6559784412384
5,165.99758124351501
6,166.27616477012634
7,166.5203673839569
8,165.87004137039185
9,166.37996172904968
