,0
0,0.8150831771321463
1,0.7582942830365511
2,0.8099109653233365
3,0.7388120899718837
4,0.8097000937207123
5,0.823441893158388
6,0.8346356607310216
7,0.8220360824742268
8,0.8295923149015934
9,0.785526007497657
