,0
0,0.5892798957315086
1,0.5940656565656566
2,0.5629276637341154
3,0.5813986640599544
4,0.581520853698273
5,0.5799934832192897
6,0.5755131964809383
7,0.5775904203323559
8,0.5750855327468231
9,0.5779569892473118
