,0
0,0.7814110824742269
1,0.7615496134020618
2,0.7877013530927834
3,0.8001208118556701
4,0.7374838917525772
5,0.8055251288659794
6,0.8017396907216495
7,0.7721568943298969
8,0.784777706185567
9,0.7236146907216495
