,0
0,0.5122087813620071
1,0.513692876344086
2,0.5090725806451613
3,0.5346942204301075
4,0.5054883512544802
5,0.501736111111111
6,0.5089045698924731
7,0.5049843189964158
8,0.5157930107526881
9,0.5027161738351255
