,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,imputed,pipeline_category
"2830,0.95,39.428356,100.0,21,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2831,0.58,14.219542,100.0,21,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2832,1.0,24.913857,100.0,21,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2833,1.0,97.27933,100.0,21,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2834,1.0,38.828506,100.0,21,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2835,0.96,34.19577,100.0,21,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2836,0.77,25.359451,100.0,22,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2837,0.85,110.48671,100.0,22,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2838,0.38,12.642199,100.0,22,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2839,0.43,13.751349,100.0,22,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2840,0.78,24.90729,100.0,22,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2841,0.86,92.017555,100.0,22,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2842,0.33,11.695325,100.0,22,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2843,0.52,31.186264,100.0,22,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2844,0.33,14.7767105,100.0,23,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2845,0.45,43.036674,100.0,23,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2846,0.27,11.249422,100.0,23,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2847,0.35,15.184865,100.0,23,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2848,0.34,13.046531,100.0,23,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2849,0.46,41.827213,100.0,23,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2850,0.28,8.089508,100.0,23,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2851,0.5,33.841908,100.0,23,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2852,0.94,26.090113,100.0,24,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2853,0.98,97.6501,100.0,24,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2854,0.5,14.54387,100.0,24,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2855,0.67,29.794243,100.0,24,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2856,0.96,25.427794,100.0,24,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2857,0.96,58.69323,100.0,24,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2858,0.25,11.821353,100.0,24,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2859,0.58,29.751593,100.0,24,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2860,0.94,22.746386,100.0,25,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2861,0.99,73.94982,100.0,25,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2862,0.9,15.475711,100.0,25,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2863,0.84,25.2604,100.0,25,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2864,0.81,22.5936,100.0,25,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2865,0.93,87.01742,100.0,25,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2866,0.3,8.814521,100.0,25,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2867,0.78,33.216534,100.0,25,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2868,0.96,25.499502,100.0,26,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2869,0.99,98.32601,100.0,26,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2870,0.59,13.598962,100.0,26,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2871,0.86,33.715427,100.0,26,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2872,0.98,25.287752,100.0,26,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2873,1.0,98.185104,100.0,26,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2874,0.8,15.8812065,100.0,26,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2875,0.85,34.34933,100.0,26,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2876,0.99,25.165354,100.0,27,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2877,1.0,98.669685,100.0,27,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2878,0.92,17.131762,100.0,27,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2879,0.81,29.607405,100.0,27,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2880,0.98,25.97403,100.0,27,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2881,0.99,98.70754,100.0,27,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2882,0.96,16.167334,100.0,27,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2883,0.93,33.9658,100.0,27,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2884,0.75,19.57177,100.0,28,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2885,0.94,97.38451,100.0,28,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2886,0.38,12.974459,100.0,28,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2887,0.42,12.775695,100.0,28,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2888,0.89,25.490004,100.0,28,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2889,0.83,97.65114,100.0,28,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2890,0.52,14.630894,100.0,28,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2891,0.43,16.156647,100.0,28,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2892,0.99,25.292734,100.0,29,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2893,0.99,98.133255,100.0,29,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2894,0.95,16.507736,100.0,29,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2895,0.71,22.3931,100.0,29,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2896,0.94,25.465322,100.0,29,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2897,0.97,71.4255,100.0,29,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2898,0.82,15.724308,100.0,29,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2899,0.44,16.167675,100.0,29,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2900,0.99,25.25736,100.0,30,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2901,1.0,98.569595,100.0,30,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2902,0.95,16.528492,100.0,30,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2903,0.88,33.81088,100.0,30,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2904,0.77,20.386173,100.0,30,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2905,1.0,99.15816,100.0,30,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2906,0.96,17.126795,100.0,30,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2907,0.86,29.8278,100.0,30,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2908,1.0,25.018902,100.0,31,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2909,1.0,98.490265,100.0,31,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2910,1.0,16.695988,100.0,31,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2911,1.0,33.83039,100.0,31,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2912,1.0,25.30332,100.0,31,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2913,1.0,99.00817,100.0,31,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2914,1.0,17.67557,100.0,31,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2915,0.98,33.67605,100.0,31,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2916,0.75,19.753256,100.0,32,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2917,0.98,81.689606,100.0,32,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2918,0.78,17.533714,100.0,32,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2919,0.86,34.76963,100.0,32,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2920,0.61,12.783429,100.0,32,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2921,0.99,98.44571,100.0,32,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2922,0.24,5.9815316,100.0,32,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2923,0.51,27.153574,100.0,32,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2924,0.9,25.410526,100.0,33,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2925,0.94,96.88563,100.0,33,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2926,0.32,6.1571054,100.0,33,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2927,0.32,13.523486,100.0,33,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2928,0.95,25.474491,100.0,33,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2929,0.92,98.9118,100.0,33,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2930,0.27,5.9368386,100.0,33,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2931,0.35,12.232698,100.0,33,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2932,0.52,19.58877,100.0,34,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2933,0.82,84.38672,100.0,34,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2934,0.3,9.683885,100.0,34,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2935,0.49,15.724015,100.0,34,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2936,0.65,20.522923,100.0,34,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2937,0.8,88.75586,100.0,34,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2938,0.5,16.838778,100.0,34,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2939,0.58,33.206326,100.0,34,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2940,0.93,25.416183,100.0,35,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2941,0.99,98.10132,100.0,35,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2942,0.4,13.497246,100.0,35,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2943,0.74,25.907639,100.0,35,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2944,0.58,15.91435,100.0,35,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2945,0.98,96.80979,100.0,35,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2946,0.25,6.018817,100.0,35,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2947,0.41,11.260705,100.0,35,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2948,1.0,25.71028,100.0,36,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2949,1.0,98.37383,100.0,36,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2950,1.0,16.482399,100.0,36,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2951,1.0,33.915726,100.0,36,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2952,1.0,26.05967,100.0,36,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2953,1.0,96.8936,100.0,36,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2954,1.0,17.158337,100.0,36,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2955,0.94,28.481804,100.0,36,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2956,0.99,25.666096,100.0,37,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2957,0.98,61.103806,100.0,37,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2958,0.94,16.934639,100.0,37,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2959,0.8,142.43822,100.0,37,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2960,0.99,25.286877,100.0,37,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2961,0.99,77.518166,100.0,37,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2962,0.99,17.427895,100.0,37,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2963,0.88,142.17072,100.0,37,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2964,1.0,26.058256,100.0,38,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2965,1.0,98.38013,100.0,38,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2966,0.4,8.526049,100.0,38,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2967,0.85,33.868053,100.0,38,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2968,1.0,24.83773,100.0,38,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2969,0.99,98.14116,100.0,38,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2970,0.25,6.042301,100.0,38,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2971,0.8,33.259632,100.0,38,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2972,0.97,25.47228,100.0,39,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2973,0.98,97.79104,100.0,39,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2974,0.43,10.147931,100.0,39,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2975,0.77,128.15607,100.0,39,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2976,0.98,25.56534,100.0,39,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2977,1.0,97.959915,100.0,39,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2978,0.9,16.991108,100.0,39,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2979,0.68,122.75765,100.0,39,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2980,0.63,15.557392,100.0,40,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2981,0.88,88.01538,100.0,40,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2982,0.3,9.247088,100.0,40,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2983,0.51,11.57898,100.0,40,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2984,0.71,16.021156,100.0,40,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2985,1.0,98.45036,100.0,40,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2986,0.34,8.380447,100.0,40,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2987,0.6,22.640364,100.0,40,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2988,0.98,25.369673,100.0,41,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2989,1.0,85.325516,100.0,41,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2990,0.59,10.397808,100.0,41,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2991,0.91,33.821114,100.0,41,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2992,0.98,24.858156,100.0,41,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2993,0.99,97.148834,100.0,41,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2994,0.93,17.426725,100.0,41,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2995,0.9,21.10263,100.0,41,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
2996,1.0,26.016342,100.0,42,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
2997,0.99,97.19924,100.0,42,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"2998,0.95,17.37509,100.0,42,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
2999,0.65,21.382687,100.0,42,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3000,0.42,15.438242,100.0,42,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3001,0.54,38.05811,100.0,42,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3002,0.26,10.267256,100.0,42,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3003,0.29,18.502743,100.0,42,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3004,1.0,25.950294,100.0,43,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3005,1.0,98.710655,100.0,43,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3006,0.97,16.936872,100.0,43,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3007,0.81,25.605947,100.0,43,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3008,0.94,23.18449,100.0,43,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3009,1.0,99.15855,100.0,43,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3010,1.0,16.572731,100.0,43,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3011,0.92,25.437283,100.0,43,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3012,0.99,25.427889,100.0,44,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3013,1.0,98.38971,100.0,44,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3014,0.97,16.881477,100.0,44,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3015,0.82,33.828064,100.0,44,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3016,0.98,25.191645,100.0,44,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3017,0.99,59.77079,100.0,44,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3018,0.81,14.258971,100.0,44,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3019,0.66,12.466804,100.0,44,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3020,0.67,19.687716,100.0,45,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3021,0.95,78.42402,100.0,45,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3022,0.36,8.740945,100.0,45,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3023,0.57,34.722733,100.0,45,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3024,0.98,25.099024,100.0,45,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3025,1.0,98.55507,100.0,45,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3026,0.82,16.148632,100.0,45,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3027,0.93,33.420185,100.0,45,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3028,0.9,25.387535,100.0,46,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3029,0.95,97.86914,100.0,46,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3030,0.29,9.274823,100.0,46,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3031,0.46,26.435345,100.0,46,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3032,0.98,25.067572,100.0,46,1,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3033,1.0,98.00018,100.0,46,1,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3034,0.44,11.933993,100.0,46,1,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3035,0.43,15.135782,100.0,46,1,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
3036,0.26,10.690808,100.0,47,0,62,2,Lee2019-SSVEP,EEGITNet,SSVEP,WithinSession,False,Deep Learning
3037,0.17,27.307104,100.0,47,0,62,2,Lee2019-SSVEP,EEGNeX,SSVEP,WithinSession,False,Deep Learning
"3038,0.29,10.894467,100.0,47,0,62,2,Lee2019-SSVEP,""EEGNet-8,2"",SSVEP,WithinSession,False,Deep Learning"
3039,0.38,12.828872,100.0,47,0,62,2,Lee2019-SSVEP,ShallowConvNet,SSVEP,WithinSession,False,Deep Learning
