8.937922006338707703e-01
4.526332250050323774e-02
8.783057851239668423e-01
4.418928354870418213e-02
8.491869658119658437e-01
5.169832622038134790e-02
1.677865949396404988e+00
1.142994277911087153e-02
9.645833333333332371e-01
4.502121413536314815e-02
