9.001309080887418546e-01
4.064963284274396987e-02
8.849173553719008600e-01
4.690598386711146428e-02
8.492831196581196451e-01
4.826264156292658924e-02
1.674647111231890806e+00
7.099494509412778050e-03
9.531250000000000000e-01
6.263007298148921820e-02
