8.980811630150199454e-01
4.293330331601893229e-02
8.799586776859503745e-01
4.402927627314465187e-02
8.479166666666665408e-01
5.246526002227063640e-02
1.673015160149608827e+00
6.590927882199395030e-03
9.645833333333332371e-01
5.047517266494048332e-02
