,0
0,0.6022066307983132
1,0.6122218990839028
2,0.6610440599098444
3,0.576505016722408
4,0.5481405409335466
5,0.5164815689981097
6,0.6754126072415297
7,0.6450578013668751
8,0.6466618801803112
9,0.6455485676893995
