,0
0,0.7694076874606175
1,0.780958266686055
2,0.7837986525132083
3,0.7997188696621589
4,0.7916363724492269
5,0.7956449033008579
6,0.8104842227715574
7,0.8126799476515922
8,0.7666327371431341
9,0.7786437884736561
