,0
0,4.059397220611572
1,3.9058806896209717
2,3.8887109756469727
3,3.88867449760437
4,3.8824315071105957
5,3.864948034286499
6,3.8799288272857666
7,3.881321430206299
8,3.8871078491210938
9,3.8871519565582275
