,0
0,0.5481350806451613
1,0.5189012096774194
2,0.5510192652329748
3,0.5948700716845878
4,0.6490255376344086
5,0.6270721326164874
6,0.5497031810035842
7,0.5754088261648745
8,0.5847894265232976
9,0.6449092741935485
