,0
0,0.834729381443299
1,0.8360051546391754
2,0.8299097938144331
3,0.8432302405498282
4,0.8411683848797251
5,0.8369544673539518
6,0.8408805841924398
7,0.8333548109965636
8,0.840180412371134
9,0.8401847079037801
