,score,time,session,dataset,pipeline,paradigm
354,0.0,9.794689,subject10_block_3,Huebner2018,TS + SVM,P300
355,0.0,4.415907,subject11_block_1,Huebner2018,ERPCov(svd_n=4) + MDM,P300
356,0.0,33.944847,subject11_block_1,Huebner2018,ERPCov + MDM,P300
357,0.0,32.825924,subject11_block_1,Huebner2018,XDAWN + LDA,P300
358,0.0,5.094284,subject11_block_1,Huebner2018,MDM,P300
359,0.0,9.753441,subject11_block_1,Huebner2018,TS + SVM,P300
360,0.0,4.0693808,subject11_block_2,Huebner2018,ERPCov(svd_n=4) + MDM,P300
361,0.0,28.725243,subject11_block_2,Huebner2018,ERPCov + MDM,P300
362,0.0,36.648018,subject11_block_2,Huebner2018,XDAWN + LDA,P300
363,0.0,4.665342,subject11_block_2,Huebner2018,MDM,P300
364,0.0,9.8729725,subject11_block_2,Huebner2018,TS + SVM,P300
365,0.0,3.7296553,subject11_block_3,Huebner2018,ERPCov(svd_n=4) + MDM,P300
366,0.0,29.454016,subject11_block_3,Huebner2018,ERPCov + MDM,P300
367,0.0,33.184956,subject11_block_3,Huebner2018,XDAWN + LDA,P300
368,0.0,4.1215878,subject11_block_3,Huebner2018,MDM,P300
369,0.0,10.046175,subject11_block_3,Huebner2018,TS + SVM,P300
370,0.0,4.131363,subject12_block_1,Huebner2018,ERPCov(svd_n=4) + MDM,P300
371,0.0,31.991438,subject12_block_1,Huebner2018,ERPCov + MDM,P300
372,0.0,35.87311,subject12_block_1,Huebner2018,XDAWN + LDA,P300
373,0.0,5.5952454,subject12_block_1,Huebner2018,MDM,P300
374,0.0,10.30528,subject12_block_1,Huebner2018,TS + SVM,P300
375,0.0,4.2412405,subject12_block_2,Huebner2018,ERPCov(svd_n=4) + MDM,P300
376,0.0,32.159763,subject12_block_2,Huebner2018,ERPCov + MDM,P300
377,0.0,32.26094,subject12_block_2,Huebner2018,XDAWN + LDA,P300
378,0.0,4.8232584,subject12_block_2,Huebner2018,MDM,P300
379,0.0,9.844809,subject12_block_2,Huebner2018,TS + SVM,P300
380,0.0,3.7247097,subject12_block_3,Huebner2018,ERPCov(svd_n=4) + MDM,P300
381,0.0,31.302584,subject12_block_3,Huebner2018,ERPCov + MDM,P300
382,0.0,32.117382,subject12_block_3,Huebner2018,XDAWN + LDA,P300
383,0.0,5.2003217,subject12_block_3,Huebner2018,MDM,P300
384,0.0,10.24184,subject12_block_3,Huebner2018,TS + SVM,P300
385,0.07546607427659548,0.872752316,session_0,BNCI2015-003,MDM,P300
386,0.1095440777313635,1.4376153230000002,session_0,BNCI2015-003,ERPCov + MDM,P300
387,0.07191174652333332,1.74386197,session_0,BNCI2015-003,XDAWN + LDA,P300
388,0.08574537367339781,4.7337111599999995,session_0,BNCI2015-003,TS + SVM,P300
389,0.11261091323699238,0.5074777229999999,session_0,BNCI2015-003,ERPCov(svd_n=4) + MDM,P300
390,0.09704694163003899,6.97173065,session_1,EPFLP300,ERPCov + MDM,P300
391,0.06343207185665999,3.130073614285714,session_1,EPFLP300,TS + SVM,P300
392,0.0765458285785634,0.7215810042857143,session_1,EPFLP300,MDM,P300
393,0.05869896730340919,3.8292733,session_1,EPFLP300,XDAWN + LDA,P300
394,0.08525306739841179,1.234768925,session_1,EPFLP300,ERPCov(svd_n=4) + MDM,P300
395,0.0996330468362429,6.888015237499999,session_2,EPFLP300,ERPCov + MDM,P300
396,0.07491093430003047,3.1354118428571423,session_2,EPFLP300,TS + SVM,P300
397,0.07828591734388976,0.7212088342857141,session_2,EPFLP300,MDM,P300
398,0.03972790060122325,3.611818875,session_2,EPFLP300,XDAWN + LDA,P300
399,0.09423886484271604,1.18718645,session_2,EPFLP300,ERPCov(svd_n=4) + MDM,P300
400,0.09736458071329467,7.229258274999999,session_3,EPFLP300,ERPCov + MDM,P300
401,0.092433162655814,3.0830559857142856,session_3,EPFLP300,TS + SVM,P300
402,0.09422956051913614,0.7014196142857143,session_3,EPFLP300,MDM,P300
403,0.06357413548184356,3.51250505,session_3,EPFLP300,XDAWN + LDA,P300
404,0.09369486369716805,1.2095204375000002,session_3,EPFLP300,ERPCov(svd_n=4) + MDM,P300
405,0.13195068828372364,6.6798298250000006,session_4,EPFLP300,ERPCov + MDM,P300
406,0.10008013269436183,3.147103228571429,session_4,EPFLP300,TS + SVM,P300
407,0.10420058271275189,0.6980006214285713,session_4,EPFLP300,MDM,P300
408,0.04811588801871244,3.488603125,session_4,EPFLP300,XDAWN + LDA,P300
409,0.12442444545878203,1.17138254125,session_4,EPFLP300,ERPCov(svd_n=4) + MDM,P300
410,0.11008307143784402,0.55664274078125,session_1,BrainInvaders2014a,MDM,P300
411,0.11170462323515884,2.19471158046875,session_1,BrainInvaders2014a,ERPCov + MDM,P300
412,0.07539525664769951,1.0976627664062502,session_1,BrainInvaders2014a,XDAWN + LDA,P300
413,0.09751306998137169,2.4124490578125,session_1,BrainInvaders2014a,TS + SVM,P300
414,0.11644878697601174,0.5931981093750001,session_1,BrainInvaders2014a,ERPCov(svd_n=4) + MDM,P300
415,0.0981204786381589,1.5414688625,session_0,BNCI2014-008,MDM,P300
416,0.09770444301576313,2.4383516875,session_0,BNCI2014-008,ERPCov + MDM,P300
417,0.052604112390064225,5.2152112625000004,session_0,BNCI2014-008,XDAWN + LDA,P300
418,0.04427833628989036,8.160695075,session_0,BNCI2014-008,TS + SVM,P300
419,0.09907168924304226,1.014923625,session_0,BNCI2014-008,ERPCov(svd_n=4) + MDM,P300
420,0.07672960899524316,0.19069316400000003,PC,Cattan2019-VR,MDM,P300
421,0.1046390692189609,0.7249009930000001,PC,Cattan2019-VR,ERPCov + MDM,P300
422,0.06572852539067975,0.35830768500000004,PC,Cattan2019-VR,XDAWN + LDA,P300
423,0.06466770703703874,0.865860369,PC,Cattan2019-VR,TS + SVM,P300
424,0.09787205278711558,0.30382070699999997,PC,Cattan2019-VR,ERPCov(svd_n=4) + MDM,P300
425,0.06845236689938901,0.1831751295,VR,Cattan2019-VR,MDM,P300
426,0.09361665637649838,0.7088780309999999,VR,Cattan2019-VR,ERPCov + MDM,P300
427,0.051911049781974354,0.369496746,VR,Cattan2019-VR,XDAWN + LDA,P300
428,0.059836421521540034,0.8469076514999999,VR,Cattan2019-VR,TS + SVM,P300
429,0.08691420041604447,0.2965984575000001,VR,Cattan2019-VR,ERPCov(svd_n=4) + MDM,P300
430,0.10024884704248165,0.2431399435135135,session_1,BrainInvaders2014b,MDM,P300
431,0.1235956102528481,1.7454203999999998,session_1,BrainInvaders2014b,ERPCov + MDM,P300
432,0.10623508193279733,0.44246931054054056,session_1,BrainInvaders2014b,XDAWN + LDA,P300
433,0.09936611459668693,0.932672401891892,session_1,BrainInvaders2014b,TS + SVM,P300
434,0.1283385348184793,0.2674589289189189,session_1,BrainInvaders2014b,ERPCov(svd_n=4) + MDM,P300
435,0.12977583328298287,129.1108766111111,session_1,Lee2019-ERP,ERPCov + MDM,P300
436,0.023412359857900966,8.903397522222223,session_1,Lee2019-ERP,MDM,P300
437,0.03280219902120894,28.245652129629637,session_1,Lee2019-ERP,XDAWN + LDA,P300
438,0.01751209800676003,18.74081798148148,session_1,Lee2019-ERP,TS + SVM,P300
439,0.1215312290204174,9.631549953703702,session_1,Lee2019-ERP,ERPCov(svd_n=4) + MDM,P300
440,0.1348139617444151,126.63072981481481,session_2,Lee2019-ERP,ERPCov + MDM,P300
441,0.029663143085736917,8.826805512962963,session_2,Lee2019-ERP,MDM,P300
442,0.04473360559922369,27.97125518518519,session_2,Lee2019-ERP,XDAWN + LDA,P300
443,0.022699556651084373,18.33887339814815,session_2,Lee2019-ERP,TS + SVM,P300
444,0.12916271641680951,9.536614296296296,session_2,Lee2019-ERP,ERPCov(svd_n=4) + MDM,P300
445,0.001677779999999962,1.80390355,session_1_soa_226,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
446,0.004399975,13.549211,session_1_soa_226,Sosulski2019,ERPCov + MDM,P300
447,0.0016944400000000193,3.5037055,session_1_soa_226,Sosulski2019,MDM,P300
448,0.014772229999999997,6.8905116500000005,session_1_soa_226,Sosulski2019,XDAWN + LDA,P300
449,0.004305549999999991,4.58328035,session_1_soa_226,Sosulski2019,TS + SVM,P300
450,0.0,1.9220991,session_1_soa_235,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
451,0.0,11.598531,session_1_soa_235,Sosulski2019,ERPCov + MDM,P300
452,0.0,3.4555776,session_1_soa_235,Sosulski2019,MDM,P300
453,0.0,6.5407143,session_1_soa_235,Sosulski2019,XDAWN + LDA,P300
454,0.0,4.2767024,session_1_soa_235,Sosulski2019,TS + SVM,P300
455,0.0,1.8044007,session_1_soa_518,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
456,0.0,11.871068,session_1_soa_518,Sosulski2019,ERPCov + MDM,P300
457,0.0,2.9624653,session_1_soa_518,Sosulski2019,MDM,P300
458,0.0,6.6748075,session_1_soa_518,Sosulski2019,XDAWN + LDA,P300
459,0.0,4.518077,session_1_soa_518,Sosulski2019,TS + SVM,P300
460,0.0,1.9214447,session_1_soa_596,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
461,0.0,12.108458,session_1_soa_596,Sosulski2019,ERPCov + MDM,P300
462,0.0,2.8610554,session_1_soa_596,Sosulski2019,MDM,P300
463,0.0,6.5790873,session_1_soa_596,Sosulski2019,XDAWN + LDA,P300
464,0.0,4.378124,session_1_soa_596,Sosulski2019,TS + SVM,P300
465,0.0,1.9003375,session_1_soa_180,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
466,0.0,11.340027,session_1_soa_180,Sosulski2019,ERPCov + MDM,P300
467,0.0,2.9617944,session_1_soa_180,Sosulski2019,MDM,P300
468,0.0,6.475113,session_1_soa_180,Sosulski2019,XDAWN + LDA,P300
469,0.0,4.3332653,session_1_soa_180,Sosulski2019,TS + SVM,P300
470,0.0,1.7209737,session_1_soa_400,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
471,0.0,11.158245,session_1_soa_400,Sosulski2019,ERPCov + MDM,P300
472,0.0,3.3399727,session_1_soa_400,Sosulski2019,MDM,P300
473,0.0,6.722957,session_1_soa_400,Sosulski2019,XDAWN + LDA,P300
474,0.0,4.4133115,session_1_soa_400,Sosulski2019,TS + SVM,P300
475,0.0,1.8508712,session_1_soa_447,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
476,0.0,12.210125,session_1_soa_447,Sosulski2019,ERPCov + MDM,P300
477,0.0,3.2439806,session_1_soa_447,Sosulski2019,MDM,P300
478,0.0,6.5259657,session_1_soa_447,Sosulski2019,XDAWN + LDA,P300
479,0.0,4.2938037,session_1_soa_447,Sosulski2019,TS + SVM,P300
480,0.0,1.6367389,session_1_soa_273,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
481,0.0,11.338926,session_1_soa_273,Sosulski2019,ERPCov + MDM,P300
482,0.0,2.820494,session_1_soa_273,Sosulski2019,MDM,P300
483,0.0,6.8724613,session_1_soa_273,Sosulski2019,XDAWN + LDA,P300
484,0.0,4.277633,session_1_soa_273,Sosulski2019,TS + SVM,P300
485,0.0,1.712157,session_1_soa_384,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
486,0.0,11.089291,session_1_soa_384,Sosulski2019,ERPCov + MDM,P300
487,0.0,2.6765873,session_1_soa_384,Sosulski2019,MDM,P300
488,0.0,7.0310016,session_1_soa_384,Sosulski2019,XDAWN + LDA,P300
489,0.0,4.2933474,session_1_soa_384,Sosulski2019,TS + SVM,P300
490,0.11776759283350394,1.71335395,session_1_soa_600,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
491,0.11830994938189102,13.284847749999999,session_1_soa_600,Sosulski2019,ERPCov + MDM,P300
492,0.06854568158262687,2.470748675,session_1_soa_600,Sosulski2019,MDM,P300
493,0.05230912592369903,7.425407525,session_1_soa_600,Sosulski2019,XDAWN + LDA,P300
494,0.0662717109626276,4.350977225,session_1_soa_600,Sosulski2019,TS + SVM,P300
495,0.0,1.6954226,session_1_soa_161,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
496,0.0,11.286537,session_1_soa_161,Sosulski2019,ERPCov + MDM,P300
497,0.0,3.1073513,session_1_soa_161,Sosulski2019,MDM,P300
498,0.0,6.798633,session_1_soa_161,Sosulski2019,XDAWN + LDA,P300
499,0.0,4.456821,session_1_soa_161,Sosulski2019,TS + SVM,P300
500,0.0,1.8171526,session_1_soa_418,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
501,0.0,11.871881,session_1_soa_418,Sosulski2019,ERPCov + MDM,P300
502,0.0,2.5626783,session_1_soa_418,Sosulski2019,MDM,P300
503,0.0,7.393747,session_1_soa_418,Sosulski2019,XDAWN + LDA,P300
504,0.0,4.390809,session_1_soa_418,Sosulski2019,TS + SVM,P300
505,0.19937222500000001,1.5628521,session_1_soa_193,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
506,0.20288887,13.4219685,session_1_soa_193,Sosulski2019,ERPCov + MDM,P300
507,0.1095389,2.50872255,session_1_soa_193,Sosulski2019,MDM,P300
508,0.15074444999999997,8.588393,session_1_soa_193,Sosulski2019,XDAWN + LDA,P300
509,0.11314445000000001,4.25760605,session_1_soa_193,Sosulski2019,TS + SVM,P300
510,0.05392779999999997,1.6839334,session_1_soa_220,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
511,0.017544450000000045,12.656945499999999,session_1_soa_220,Sosulski2019,ERPCov + MDM,P300
512,0.01621107999999999,2.46739745,session_1_soa_220,Sosulski2019,MDM,P300
513,0.02399998999999997,7.22096535,session_1_soa_220,Sosulski2019,XDAWN + LDA,P300
514,0.005599999999999994,4.30858075,session_1_soa_220,Sosulski2019,TS + SVM,P300
515,0.0,1.7634261,session_1_soa_325,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
516,0.0,14.240787,session_1_soa_325,Sosulski2019,ERPCov + MDM,P300
517,0.0,3.4987094,session_1_soa_325,Sosulski2019,MDM,P300
518,0.0,7.36034,session_1_soa_325,Sosulski2019,XDAWN + LDA,P300
519,0.0,4.198209,session_1_soa_325,Sosulski2019,TS + SVM,P300
520,0.0,1.7807064,session_1_soa_402,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
521,0.0,12.409228,session_1_soa_402,Sosulski2019,ERPCov + MDM,P300
522,0.0,3.3233588,session_1_soa_402,Sosulski2019,MDM,P300
523,0.0,6.899004,session_1_soa_402,Sosulski2019,XDAWN + LDA,P300
524,0.0,4.264955,session_1_soa_402,Sosulski2019,TS + SVM,P300
525,0.0,1.605514,session_1_soa_200,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
526,0.0,13.526141,session_1_soa_200,Sosulski2019,ERPCov + MDM,P300
527,0.0,2.5106575,session_1_soa_200,Sosulski2019,MDM,P300
528,0.0,9.053638,session_1_soa_200,Sosulski2019,XDAWN + LDA,P300
529,0.0,4.314041,session_1_soa_200,Sosulski2019,TS + SVM,P300
530,0.0,1.6786714,session_1_soa_306,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
531,0.0,14.174103,session_1_soa_306,Sosulski2019,ERPCov + MDM,P300
532,0.0,2.3867025,session_1_soa_306,Sosulski2019,MDM,P300
533,0.0,6.4771132,session_1_soa_306,Sosulski2019,XDAWN + LDA,P300
534,0.0,4.4133587,session_1_soa_306,Sosulski2019,TS + SVM,P300
535,0.0,1.4868765,session_1_soa_208,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
536,0.0,13.032096,session_1_soa_208,Sosulski2019,ERPCov + MDM,P300
537,0.0,2.6063619,session_1_soa_208,Sosulski2019,MDM,P300
538,0.0,8.007905,session_1_soa_208,Sosulski2019,XDAWN + LDA,P300
539,0.0,4.255553,session_1_soa_208,Sosulski2019,TS + SVM,P300
540,0.0,1.4858378,session_1_soa_508,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
541,0.0,13.406517,session_1_soa_508,Sosulski2019,ERPCov + MDM,P300
542,0.0,2.381597,session_1_soa_508,Sosulski2019,MDM,P300
543,0.0,6.7726207,session_1_soa_508,Sosulski2019,XDAWN + LDA,P300
544,0.0,4.3320255,session_1_soa_508,Sosulski2019,TS + SVM,P300
545,0.0,1.3816326,session_1_soa_359,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
546,0.0,12.539425,session_1_soa_359,Sosulski2019,ERPCov + MDM,P300
547,0.0,2.8071012,session_1_soa_359,Sosulski2019,MDM,P300
548,0.0,7.826656,session_1_soa_359,Sosulski2019,XDAWN + LDA,P300
549,0.0,4.348588,session_1_soa_359,Sosulski2019,TS + SVM,P300
550,0.0,1.3947875,session_1_soa_425,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
551,0.0,12.010947,session_1_soa_425,Sosulski2019,ERPCov + MDM,P300
552,0.0,2.450489,session_1_soa_425,Sosulski2019,MDM,P300
553,0.0,7.5519686,session_1_soa_425,Sosulski2019,XDAWN + LDA,P300
554,0.0,4.4678526,session_1_soa_425,Sosulski2019,TS + SVM,P300
555,0.0,1.3745184,session_1_soa_457,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
556,0.0,13.5431595,session_1_soa_457,Sosulski2019,ERPCov + MDM,P300
557,0.0,3.0891519,session_1_soa_457,Sosulski2019,MDM,P300
558,0.0,7.304644,session_1_soa_457,Sosulski2019,XDAWN + LDA,P300
559,0.0,4.2616205,session_1_soa_457,Sosulski2019,TS + SVM,P300
560,0.0,1.379873,session_1_soa_286,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
561,0.0,12.4366045,session_1_soa_286,Sosulski2019,ERPCov + MDM,P300
562,0.0,2.5050323,session_1_soa_286,Sosulski2019,MDM,P300
563,0.0,7.1870527,session_1_soa_286,Sosulski2019,XDAWN + LDA,P300
564,0.0,4.1929946,session_1_soa_286,Sosulski2019,TS + SVM,P300
565,0.0,1.3581601,session_1_soa_506,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
566,0.0,12.670074,session_1_soa_506,Sosulski2019,ERPCov + MDM,P300
567,0.0,2.3799238,session_1_soa_506,Sosulski2019,MDM,P300
568,0.0,8.192609,session_1_soa_506,Sosulski2019,XDAWN + LDA,P300
569,0.0,4.314776,session_1_soa_506,Sosulski2019,TS + SVM,P300
570,0.0,1.3827368,session_1_soa_179,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
571,0.0,12.019982,session_1_soa_179,Sosulski2019,ERPCov + MDM,P300
572,0.0,2.3707857,session_1_soa_179,Sosulski2019,MDM,P300
573,0.0,7.1896744,session_1_soa_179,Sosulski2019,XDAWN + LDA,P300
574,0.0,4.4030604,session_1_soa_179,Sosulski2019,TS + SVM,P300
575,0.0,1.4799515,session_1_soa_194,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
576,0.0,11.658833,session_1_soa_194,Sosulski2019,ERPCov + MDM,P300
577,0.0,2.5994687,session_1_soa_194,Sosulski2019,MDM,P300
578,0.0,6.7442236,session_1_soa_194,Sosulski2019,XDAWN + LDA,P300
579,0.0,4.2225356,session_1_soa_194,Sosulski2019,TS + SVM,P300
580,0.0,1.4273769,session_1_soa_513,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
581,0.0,12.465005,session_1_soa_513,Sosulski2019,ERPCov + MDM,P300
582,0.0,2.5267317,session_1_soa_513,Sosulski2019,MDM,P300
583,0.0,7.4719896,session_1_soa_513,Sosulski2019,XDAWN + LDA,P300
584,0.0,4.332943,session_1_soa_513,Sosulski2019,TS + SVM,P300
585,0.0,1.689085,session_1_soa_175,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
586,0.0,15.277803,session_1_soa_175,Sosulski2019,ERPCov + MDM,P300
587,0.0,2.6011877,session_1_soa_175,Sosulski2019,MDM,P300
588,0.0,8.948324,session_1_soa_175,Sosulski2019,XDAWN + LDA,P300
589,0.0,4.152048,session_1_soa_175,Sosulski2019,TS + SVM,P300
590,0.0,1.5688787,session_1_soa_296,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
591,0.0,13.4784155,session_1_soa_296,Sosulski2019,ERPCov + MDM,P300
592,0.0,2.5776584,session_1_soa_296,Sosulski2019,MDM,P300
593,0.0,6.3893127,session_1_soa_296,Sosulski2019,XDAWN + LDA,P300
594,0.0,4.287466,session_1_soa_296,Sosulski2019,TS + SVM,P300
595,0.0,1.6573533,session_1_soa_474,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
596,0.0,13.203895,session_1_soa_474,Sosulski2019,ERPCov + MDM,P300
597,0.0,2.6585293,session_1_soa_474,Sosulski2019,MDM,P300
598,0.0,8.290154,session_1_soa_474,Sosulski2019,XDAWN + LDA,P300
599,0.0,4.4195137,session_1_soa_474,Sosulski2019,TS + SVM,P300
600,0.0,1.3790276,session_1_soa_177,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
601,0.0,13.436482,session_1_soa_177,Sosulski2019,ERPCov + MDM,P300
602,0.0,3.7619824,session_1_soa_177,Sosulski2019,MDM,P300
603,0.0,7.006812,session_1_soa_177,Sosulski2019,XDAWN + LDA,P300
604,0.0,4.3586392,session_1_soa_177,Sosulski2019,TS + SVM,P300
605,0.0,1.4420935,session_1_soa_256,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
606,0.0,12.404857,session_1_soa_256,Sosulski2019,ERPCov + MDM,P300
607,0.0,2.6647682,session_1_soa_256,Sosulski2019,MDM,P300
608,0.0,6.7688985,session_1_soa_256,Sosulski2019,XDAWN + LDA,P300
609,0.0,4.276337,session_1_soa_256,Sosulski2019,TS + SVM,P300
610,0.0,1.4539073,session_1_soa_446,Sosulski2019,ERPCov(svd_n=4) + MDM,P300
611,0.0,11.744583,session_1_soa_446,Sosulski2019,ERPCov + MDM,P300
612,0.0,3.9496498,session_1_soa_446,Sosulski2019,MDM,P300
613,0.0,8.92766,session_1_soa_446,Sosulski2019,XDAWN + LDA,P300
614,0.0,4.1756473,session_1_soa_446,Sosulski2019,TS + SVM,P300
615,0.05802434257791738,0.32125586625,session_1,BrainInvaders2013a,MDM,P300
616,0.10640110031366763,1.1172797770833334,session_1,BrainInvaders2013a,ERPCov + MDM,P300
617,0.05935400609060802,0.5057484191666667,session_1,BrainInvaders2013a,XDAWN + LDA,P300
618,0.04423507967068758,1.2512822458333333,session_1,BrainInvaders2013a,TS + SVM,P300
619,0.09589916742418789,0.2268617145833333,session_1,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
620,0.0441528445886432,0.33171341428571427,session_2,BrainInvaders2013a,MDM,P300
621,0.08313430149662704,0.9857776985714285,session_2,BrainInvaders2013a,ERPCov + MDM,P300
622,0.07473869543086134,0.5224328728571429,session_2,BrainInvaders2013a,XDAWN + LDA,P300
623,0.054801791493464626,1.1951139285714285,session_2,BrainInvaders2013a,TS + SVM,P300
624,0.07045501797626938,0.22117227571428574,session_2,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
625,0.04450900814938539,0.30729382999999993,session_3,BrainInvaders2013a,MDM,P300
626,0.08618432203409762,1.0303741342857144,session_3,BrainInvaders2013a,ERPCov + MDM,P300
627,0.05762195266468412,0.5143120299999999,session_3,BrainInvaders2013a,XDAWN + LDA,P300
628,0.0290917208662567,1.1642810857142858,session_3,BrainInvaders2013a,TS + SVM,P300
629,0.06777499543338382,0.20920276000000002,session_3,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
630,0.04317922131142738,0.28672455571428573,session_4,BrainInvaders2013a,MDM,P300
631,0.07799828956856775,1.0354690714285715,session_4,BrainInvaders2013a,ERPCov + MDM,P300
632,0.07731074622968322,0.49228591571428565,session_4,BrainInvaders2013a,XDAWN + LDA,P300
633,0.029737543155011852,1.2018754999999999,session_4,BrainInvaders2013a,TS + SVM,P300
634,0.06594382142249251,0.21724650714285715,session_4,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
635,0.061137923731319044,0.29380726428571424,session_5,BrainInvaders2013a,MDM,P300
636,0.07267583563603414,1.0599720371428571,session_5,BrainInvaders2013a,ERPCov + MDM,P300
637,0.08406791509567653,0.5337224428571429,session_5,BrainInvaders2013a,XDAWN + LDA,P300
638,0.05150605337603557,1.2446125857142858,session_5,BrainInvaders2013a,TS + SVM,P300
639,0.074913726991609,0.22112122571428575,session_5,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
640,0.044709438171459254,0.2987110242857143,session_6,BrainInvaders2013a,MDM,P300
641,0.07873453614894581,0.9162644942857143,session_6,BrainInvaders2013a,ERPCov + MDM,P300
642,0.07326364515677947,0.5537006228571429,session_6,BrainInvaders2013a,XDAWN + LDA,P300
643,0.061949079685273294,1.1991148428571428,session_6,BrainInvaders2013a,TS + SVM,P300
644,0.0742662149463791,0.23519540714285717,session_6,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
645,0.045178056076963125,0.2946540985714286,session_7,BrainInvaders2013a,MDM,P300
646,0.06433591638515501,1.0105683714285714,session_7,BrainInvaders2013a,ERPCov + MDM,P300
647,0.05950616227200811,0.4845330228571428,session_7,BrainInvaders2013a,XDAWN + LDA,P300
648,0.036184175659755874,1.2235321142857143,session_7,BrainInvaders2013a,TS + SVM,P300
649,0.05077721459476542,0.2147433842857143,session_7,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
650,0.06448449395118416,0.28298739857142857,session_8,BrainInvaders2013a,MDM,P300
651,0.09076792169308757,0.9846329471428571,session_8,BrainInvaders2013a,ERPCov + MDM,P300
652,0.07556580199061642,0.4844754571428571,session_8,BrainInvaders2013a,XDAWN + LDA,P300
653,0.060280538754123154,1.1754003857142858,session_8,BrainInvaders2013a,TS + SVM,P300
654,0.09206888812472594,0.23482602857142854,session_8,BrainInvaders2013a,ERPCov(svd_n=4) + MDM,P300
655,0.09134744503638743,0.5558204288372093,session_1,BrainInvaders2015a,ERPCov(svd_n=4) + MDM,P300
656,0.045927829490393375,0.5007445569767441,session_1,BrainInvaders2015a,MDM,P300
657,0.09215431675933769,4.01250008372093,session_1,BrainInvaders2015a,ERPCov + MDM,P300
658,0.10181258625915425,0.8310413430232558,session_1,BrainInvaders2015a,XDAWN + LDA,P300
659,0.04619112799492528,2.0965294395348835,session_1,BrainInvaders2015a,TS + SVM,P300
660,0.10139158654510383,0.5729285786046511,session_2,BrainInvaders2015a,ERPCov(svd_n=4) + MDM,P300
661,0.047360847554511636,0.496289054883721,session_2,BrainInvaders2015a,MDM,P300
662,0.09322820153842418,3.9684007906976744,session_2,BrainInvaders2015a,ERPCov + MDM,P300
663,0.09874203716366718,0.8182819379069769,session_2,BrainInvaders2015a,XDAWN + LDA,P300
664,0.04680353798606649,2.1502441255813953,session_2,BrainInvaders2015a,TS + SVM,P300
665,0.11305376366602896,0.5528254758139535,session_3,BrainInvaders2015a,ERPCov(svd_n=4) + MDM,P300
666,0.05667123675174427,0.49952430046511626,session_3,BrainInvaders2015a,MDM,P300
667,0.1131330832214734,3.8697215046511637,session_3,BrainInvaders2015a,ERPCov + MDM,P300
668,0.11059525933342233,0.7395699025581396,session_3,BrainInvaders2015a,XDAWN + LDA,P300
669,0.0556562246444236,2.0916028930232557,session_3,BrainInvaders2015a,TS + SVM,P300
670,0.15814575496658312,2.337742318181818,session_1,BrainInvaders2015b,ERPCov(svd_n=4) + MDM,P300
671,0.12054598695933907,1.9377388022727273,session_1,BrainInvaders2015b,MDM,P300
672,0.1584851937896674,17.700601977272726,session_1,BrainInvaders2015b,ERPCov + MDM,P300
673,0.13734160038524998,6.902407668181818,session_1,BrainInvaders2015b,XDAWN + LDA,P300
674,0.1209032139602349,8.7821148,session_1,BrainInvaders2015b,TS + SVM,P300
675,0.1053450285141918,0.36919246959999996,session_1,BrainInvaders2012,ERPCov(svd_n=4) + MDM,P300
676,0.05897783903871853,0.3440682904,session_1,BrainInvaders2012,MDM,P300
