,0
0,1771.5047068595886
1,1779.1474616527557
2,1774.925397157669
3,1833.0091025829315
4,1767.1606888771057
5,1760.4930410385132
6,1756.0200974941254
7,1760.8339607715607
8,1763.7997665405273
9,1759.1670854091644
