,0,1,2,3,4,5,6,7,8,9,10,11
0,23.705313444137573,23.625462532043457,22.18993449211121,22.14315795898437,19.41118741035461,22.89130902290344,25.77478170394897,22.9946186542511,20.9742112159729,20.908348321914676,16.83373522758484,19.81465244293213
1,21.53621006011963,21.980101108551025,21.563716650009155,21.09204912185669,18.770584106445312,21.36025309562683,21.91061305999756,21.717478275299072,29.08828616142273,20.38945746421814,16.44732975959778,19.21201705932617
2,21.19354557991028,21.38600325584412,21.35442996025085,20.886887311935425,19.156656742095947,21.15353226661682,21.355449199676517,21.17550468444824,21.41193699836731,20.46320128440857,16.470105409622192,19.193216800689697
3,21.15299415588379,21.538552045822144,21.230928659439087,21.086797952651978,18.94247555732727,20.79145693778992,21.18566489219665,21.485433101654053,21.0084445476532,20.38432288169861,16.38802671432495,19.42249011993408
4,21.04884648323059,21.26851725578308,21.60232138633728,21.08817744255066,18.776743173599243,20.89072871208191,21.181398391723636,21.15010166168213,20.920250415802,20.364806413650516,16.341625928878784,19.21484470367432
5,21.152268409729004,21.488049507141117,21.604411125183105,21.16609907150269,18.91406226158142,20.81621098518372,21.219545125961304,21.23884081840515,21.31855535507202,20.525524854660038,16.63177728652954,18.86495304107666
6,21.589409112930294,21.145819664001465,21.461251258850098,21.25587749481201,18.645850658416748,20.90202045440674,21.60478949546814,21.01244854927063,21.33164477348328,20.585615634918213,16.116700887680054,18.713072299957275
7,21.41081142425537,21.40666365623474,21.66728973388672,21.20470333099365,19.435528993606567,20.885969161987305,21.439086437225345,21.146576166152958,21.12009572982788,20.68342161178589,16.70582413673401,18.756909370422363
8,21.09905195236206,21.450757026672363,21.302438735961918,21.14268565177917,19.211221933364868,20.802079677581787,21.2045681476593,21.31043529510498,21.42263698577881,21.11881375312805,16.598026752471924,18.7470760345459
9,21.1973659992218,21.357404708862305,21.03458833694458,21.2819561958313,19.128034830093384,20.862874269485477,21.512250185012817,21.076074838638306,21.003732204437256,21.04373598098755,16.3068745136261,18.68848943710327
