,0
0,19.81465244293213
1,19.212017059326172
2,19.193216800689697
3,19.422490119934082
4,19.214844703674316
5,18.86495304107666
6,18.713072299957275
7,18.756909370422363
8,18.7470760345459
9,18.68848943710327
