,0
0,387.995724439621
1,384.6700291633606
2,385.71874499320984
3,387.67628288269043
4,395.1193194389343
5,391.5754249095917
6,391.7171902656555
7,386.2929723262787
8,389.0939633846283
9,386.75931453704834
