,0
0,534.4180147647858
1,518.498673915863
2,517.4872846603394
3,518.2388207912445
4,518.9115040302277
5,514.4819235801697
6,522.1894075870514
7,513.4607753753662
8,533.8258149623871
9,515.0883297920227
