,0,1,2,3,4,5,6,7,8,9,10,11
0,18.81195425987244,23.391951322555546,16.000914335250854,16.547446489334106,15.257555484771729,16.402822732925415,20.514211416244507,17.013962745666504,16.408390522003174,22.06713366508484,18.779609203338623,16.461564302444458
1,17.69383478164673,17.122410774230957,15.848540782928469,16.411213397979736,15.183159828186035,16.374722242355347,17.56099796295166,17.15570378303528,16.184520721435547,21.865965127944943,18.35694360733032,15.947020769119264
2,17.611084938049316,17.05290198326111,15.777420043945312,17.246532201766968,15.134523630142212,15.88505244255066,17.691149473190308,16.928459644317627,16.21067476272583,21.841046810150143,18.277303218841556,16.17562198638916
3,17.828797101974487,16.565882921218872,16.025017261505127,16.94799566268921,15.31049871444702,16.23605442047119,17.34592866897583,16.61953616142273,16.292747735977173,23.54380869865417,18.45251941680908,16.185966968536377
4,16.814810752868652,17.352147340774536,15.64641523361206,16.7304208278656,15.305842876434326,16.270421743392944,16.98603653907776,17.363587379455566,16.40558671951294,21.499550104141235,18.36494731903076,16.137925148010254
5,17.53158140182495,16.991297245025635,15.642574071884155,16.603806495666504,15.221408367156982,16.39709782600403,17.410194873809814,17.05586862564087,16.414694786071777,21.34043502807617,18.478259325027462,15.972984313964844
6,17.552915811538696,16.74925398826599,15.656367778778076,16.458149671554565,15.138029098510742,16.21805739402771,17.358624696731567,16.80031657218933,16.269702672958374,21.262069940567017,18.33591651916504,16.086450815200806
7,17.286536693572998,16.799500465393066,15.676063299179075,21.14606261253357,15.278434753417969,19.60691809654236,17.294403314590454,16.764883041381836,17.429890155792236,21.311935424804688,18.424171686172485,16.147719621658325
8,17.30749750137329,17.349131107330322,15.715624809265137,16.97510051727295,15.212270975112917,16.3413188457489,16.79432439804077,17.32661008834839,16.174251556396484,21.35632038116455,18.32090950012207,16.21172547340393
9,17.056248426437378,16.869349002838135,15.836443185806274,16.60959529876709,15.099966526031494,16.38062071800232,16.94074320793152,16.90864849090576,16.112167358398438,21.30953359603882,18.220603466033936,16.064393281936646
