,0,1,2,3,4,5,6,7,8,9,10,11
0,420.0047173500061,404.6142499446869,382.1258146762848,403.9461929798126,361.6312754154205,396.1268367767334,419.7397639751434,406.0885503292084,407.2030358314514,507.99971556663513,445.3270161151886,398.9619450569153
1,413.34178376197815,405.333352804184,373.04856157302856,398.86517429351807,359.48375272750854,390.4044728279114,412.3484799861908,404.5755686759949,399.6712610721588,507.750536441803,442.6465141773224,388.8784837722778
2,395.535302400589,400.9127788543701,385.4407420158386,396.2931451797485,355.9007303714752,387.996072769165,394.1263062953949,399.0284271240234,396.1630413532257,507.0157890319824,445.1979022026062,386.06924510002136
3,396.8103914260864,405.9210484027863,373.2648158073425,400.48746061325073,355.6519992351532,387.1267168521881,394.5110294818878,408.3886315822601,401.99566173553467,505.0713551044464,442.4138596057892,383.900444984436
4,400.5749876499176,413.7127494812012,374.9511904716492,398.1970491409302,354.70262002944946,386.4807288646698,400.1494264602661,408.32647252082825,398.3914382457733,507.1519327163696,446.9022166728973,379.7689847946167
5,402.40012097358704,412.19904804229736,371.1834292411804,394.7810175418854,353.49592995643616,386.78746342659,403.719021320343,402.7293691635132,396.3125388622284,507.06785583496094,442.4892978668213,378.5900824069977
6,403.3020718097687,409.324143409729,367.7049808502197,387.3433558940888,354.35817670822144,387.17603397369385,399.3110258579254,409.5682265758514,381.0597846508026,507.47385931015015,443.1903657913208,386.9736757278442
7,398.6896631717682,407.8188445568085,372.2459011077881,386.2580804824829,353.83536648750305,389.033004283905,403.55361890792847,409.5967104434967,380.3021433353424,506.7126977443695,444.00813126564026,391.5726447105408
8,397.6723718643189,406.49290442466736,356.3549094200134,383.4137833118439,354.149804353714,392.5609130859375,404.43745136260986,403.3310546875,384.6756603717804,505.9792277812958,444.0673267841339,380.8870096206665
9,401.91428422927856,408.9265155792236,357.61527490615845,384.1628155708313,363.73901629447937,380.4635407924652,397.6020941734314,406.5381278991699,384.13238501548767,506.5206115245819,443.9638993740082,371.6028079986572
