,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0,0.9,0.98,0.88,1.0,1.0,0.98,0.98,0.82,1.0,0.83,0.82
1,0.97,0.82,1.0,0.92,1.0,1.0,0.98,1.0,0.87,1.0,0.88,0.82
2,0.98,0.87,0.93,0.9,1.0,1.0,0.98,0.95,0.9,1.0,0.87,0.82
3,0.98,0.87,0.97,0.93,1.0,1.0,0.97,0.97,0.88,1.0,0.87,0.85
4,1.0,0.85,0.98,0.92,0.98,1.0,1.0,1.0,0.87,1.0,0.87,0.78
5,0.98,0.87,0.95,0.9,1.0,1.0,0.98,0.98,0.82,1.0,0.88,0.77
6,0.98,0.87,0.97,0.95,1.0,1.0,0.98,0.98,0.83,1.0,0.88,0.82
7,0.97,0.88,0.98,0.9,1.0,0.98,1.0,0.97,0.85,1.0,0.88,0.73
8,0.97,0.87,0.98,0.93,1.0,1.0,1.0,1.0,0.9,1.0,0.88,0.78
9,0.98,0.88,1.0,0.93,1.0,1.0,1.0,0.98,0.88,1.0,0.85,0.78
