,0
0,871.6556894779205
1,919.0415835380554
2,916.044843673706
3,917.5655586719513
4,919.3378963470459
5,919.2157351970673
6,1166.73965883255
7,864.0781819820404
8,844.22815990448
9,840.7540366649628
