,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,262.6752767562866,240.40869784355164,294.2428185939789,266.7897539138794,210.33239150047305,180.69447875022888,267.4862275123596,295.56301760673523,267.1513879299164,223.3132874965668,241.86858534812927,162.11319088935852,130.43529057502747,231.84118723869324,186.86705088615415,118.9316864013672,162.4806525707245,146.1011824607849,288.67578125,226.1326379776001,234.6580035686493,157.04875445365906,226.3077688217163,235.2451379299164
1,264.9143531322479,240.191175699234,294.8658769130707,268.37611413002014,211.7444725036621,196.2335538864136,269.5648002624512,297.40962195396423,269.4440438747406,223.79517245292664,242.0511634349823,162.8108150959015,121.4622528553009,233.84270334243772,188.45882558822632,117.81127834320068,165.0910677909851,146.02908945083618,287.6314334869385,208.0949547290802,231.58878111839292,158.63460516929626,226.6358036994934,243.52785086631772
2,263.04769802093506,240.2088122367859,292.99977707862854,265.45271348953247,211.2387082576752,192.38035011291504,267.8257656097412,296.3889169692993,268.45284724235535,223.34799480438232,241.7866396903992,162.19309759140015,117.51489114761353,231.92054390907288,191.1178622245789,118.4570631980896,163.97206354141235,146.6780047416687,290.5014932155609,290.76119112968445,232.54407835006717,158.2670383453369,201.4777984619141,260.0016028881073
3,264.6079728603363,241.3179168701172,293.5424265861511,267.68711853027344,211.19304585456848,205.90983486175537,269.5995962619781,297.138192653656,268.4303894042969,222.4192943572998,242.2127113342285,162.43049955368042,121.0870988368988,233.87939429283145,188.00239849090576,121.7849338054657,164.42907667160034,146.6512472629547,290.32689094543457,274.0917007923126,233.72696208953855,156.5851550102234,197.01535892486567,243.7887544631958
4,263.07867431640625,240.4125316143036,293.07553911209106,266.28437304496765,211.41935181617737,201.42517828941345,267.26054334640503,295.79140973091125,267.18669748306274,221.46316051483157,241.43473148345947,161.9204888343811,115.904235124588,232.2154545783997,198.6714992523193,117.72534728050232,162.10722637176514,144.00985527038574,288.69332122802734,300.6821777820587,230.1675100326538,157.22766757011414,195.6323616504669,235.6428666114807
